username,tweet_text_element
CA Afzal Lokhandwala,Thank you Xiaomi 
tphuang,"see you later, darren!

DARRENonXiaomi IconicFest
#DARREN 
@Espanto2001
#RedmiNote13Series #EveryShotIconic 
@Xiaomi_PH"
mister tech...,"Here are the iconic highlights from the first day of our #RedmiNote13Series Xiaomi Iconic Park  

Join us again today for another set of awesome activities. #EveryShotIconic

Jan 28 | 11 AM - 9 PM"
juan karlos labajo,Thank you Xiaomi 
The Picture Artist!,Thank you Xiaomi 
GHZBoost,"Here are the iconic highlights from the first day of our #RedmiNote13Series Xiaomi Iconic Park  

Join us again today for another set of awesome activities. #EveryShotIconic

Jan 28 | 11 AM - 9 PM"
GSMArena.com,"Cyberdog2 el nou gos robot de 
@Xiaomi"
LOVE ko si DARREN,"see you later, darren!

DARRENonXiaomi IconicFest
#DARREN 
@Espanto2001
#RedmiNote13Series #EveryShotIconic 
@Xiaomi_PH"
Fahim Al Mahmud Ashik,"Here are the iconic highlights from the first day of our #RedmiNote13Series Xiaomi Iconic Park  

Join us again today for another set of awesome activities. #EveryShotIconic

Jan 28 | 11 AM - 9 PM"
Max Weinbach,"Here are the iconic highlights from the first day of our #RedmiNote13Series Xiaomi Iconic Park  

Join us again today for another set of awesome activities. #EveryShotIconic

Jan 28 | 11 AM - 9 PM"
"Yoyo Bhai (inactive, follow main)","Here are the iconic highlights from the first day of our #RedmiNote13Series Xiaomi Iconic Park  

Join us again today for another set of awesome activities. #EveryShotIconic

Jan 28 | 11 AM - 9 PM"
LOVE ko si DARREN,"Cutie mo D! and hot 

DARRENonXiaomi IconicFest
#DARREN 
@Espanto2001
 @Xiaomi_PH
 

Cto"
Lei Jun,Thank you Xiaomi 
KAT For D'Love-DVT,"Cyberdog2 el nou gos robot de 
@Xiaomi"
` STREAM IYO,"see you later, darren!

DARRENonXiaomi IconicFest
#DARREN 
@Espanto2001
#RedmiNote13Series #EveryShotIconic 
@Xiaomi_PH"
Dani Marco,"Cyberdog2 el nou gos robot de 
@Xiaomi"
Xiaomi,"A snapshot of #RedmiNote13‘s iconic camera features:
Crystal-clear 108MP
3x lossless in-sensor zoom
filmCamera & filmFrame

#EveryShotIconic"
CA Afzal Lokhandwala,"Cyberdog2 el nou gos robot de 
@Xiaomi"
m.kat.ager - D Voting Team,"Cutie mo D! and hot 

DARRENonXiaomi IconicFest
#DARREN 
@Espanto2001
 @Xiaomi_PH
 

Cto"
Lien,"He is full of energy and enjoying his first spin class!! Go D!! Good job!!

DARRENonXiaomi IconicFest
#DARREN 
@Espanto2001
 @Xiaomi_PH"
‘D’Yhanne,"He is full of energy and enjoying his first spin class!! Go D!! Good job!!

DARRENonXiaomi IconicFest
#DARREN 
@Espanto2001
 @Xiaomi_PH"
Shelby Avara,"He is full of energy and enjoying his first spin class!! Go D!! Good job!!

DARRENonXiaomi IconicFest
#DARREN 
@Espanto2001
 @Xiaomi_PH"
Xiaomi Philippines,"Here are the iconic highlights from the first day of our #RedmiNote13Series Xiaomi Iconic Park  

Join us again today for another set of awesome activities. #EveryShotIconic

Jan 28 | 11 AM - 9 PM"
Xiaomi,"He is full of energy and enjoying his first spin class!! Go D!! Good job!!

DARRENonXiaomi IconicFest
#DARREN 
@Espanto2001
 @Xiaomi_PH"
Ishan Agarwal,"Cyberdog2 el nou gos robot de 
@Xiaomi"
Maaz Perwez,"Cyberdog2 el nou gos robot de 
@Xiaomi"
