username,tweet_text_element
Vinay Narayana Swamy,"Happy Anniversary.  Both of you. Shaad Raho. Aabaad raho. 

Kahan tum Swiggy se order karne lage.  Should have relaxed & asked HIM to cook for a change "
Sarthak Gaurav,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Vaibhav Vishal,"Celebrate flavors at SPECIAL FOOD CORNERS!

 Dive into the essence of our indulgent Mayonnaise Sandwich, starting at just ₹99! 

Order Now 
https://link.zomato.com/xqzv/rshare?id=405565211beb9196…

#Nutrition #food #Swiggy #Delicious #InstaFood #FoodLovers #healthyfood #healthy #fresh #foodie #Zomato"
Ash,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Nikitha Garapati,"Uber Package
Swiggy Genie"
Surbhi,"Celebrate flavors at SPECIAL FOOD CORNERS!

 Dive into the essence of our indulgent Mayonnaise Sandwich, starting at just ₹99! 

Order Now 
https://link.zomato.com/xqzv/rshare?id=405565211beb9196…

#Nutrition #food #Swiggy #Delicious #InstaFood #FoodLovers #healthyfood #healthy #fresh #foodie #Zomato"
Piyush Chaturvedi,just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
Arit,just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
𝗦𝗵𝗮𝗻𝗶𝗰𝗲,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Saksham Jain,"Celebrate flavors at SPECIAL FOOD CORNERS!

 Dive into the essence of our indulgent Mayonnaise Sandwich, starting at just ₹99! 

Order Now 
https://link.zomato.com/xqzv/rshare?id=405565211beb9196…

#Nutrition #food #Swiggy #Delicious #InstaFood #FoodLovers #healthyfood #healthy #fresh #foodie #Zomato"
Nomadic Musings,"This is the other information of that person
Please help me with this 
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
baby keem ||,"Celebrate flavors at SPECIAL FOOD CORNERS!

 Dive into the essence of our indulgent Mayonnaise Sandwich, starting at just ₹99! 

Order Now 
https://link.zomato.com/xqzv/rshare?id=405565211beb9196…

#Nutrition #food #Swiggy #Delicious #InstaFood #FoodLovers #healthyfood #healthy #fresh #foodie #Zomato"
IndiaToday,"This is the other information of that person
Please help me with this 
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
Soumyajit,"Happy Anniversary.  Both of you. Shaad Raho. Aabaad raho. 

Kahan tum Swiggy se order karne lage.  Should have relaxed & asked HIM to cook for a change "
Abhishek Sharma,"Uber Package
Swiggy Genie"
Missknown,"This is the other information of that person
Please help me with this 
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
Kirron Sharrma (मोदी का परिवार),just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
asiya khan,just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
Avdhesh Kumar,"Uber Package
Swiggy Genie"
Prachiiiiiシ︎,Me comparing the same food's price on zomato and swiggy before placing an order.
Pragya,"This is the other information of that person
Please help me with this 
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
1393nd,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Vaibhav Vishal,just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
Satvahana,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Vaibhav Soni,just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
Shivanshu Singh,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Abhishek Sharma,"Happy Anniversary.  Both of you. Shaad Raho. Aabaad raho. 

Kahan tum Swiggy se order karne lage.  Should have relaxed & asked HIM to cook for a change "
محمد طارق,"Uber Package
Swiggy Genie"
Meena..,"Happy Anniversary.  Both of you. Shaad Raho. Aabaad raho. 

Kahan tum Swiggy se order karne lage.  Should have relaxed & asked HIM to cook for a change "
Aakanksha Singh Devi,"Uber Package
Swiggy Genie"
Surbhi,just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
S,"Uber Package
Swiggy Genie"
𝕾𝖍𝖆𝖗𝖎𝖖𝖚𝖊 Nomani,"Happy Anniversary.  Both of you. Shaad Raho. Aabaad raho. 

Kahan tum Swiggy se order karne lage.  Should have relaxed & asked HIM to cook for a change "
lil gandu,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Saksham Jain,just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
Xavier Cardona,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Siddhartha,"Uber Package
Swiggy Genie"
hubz 樂☆ | ia,"Uber Package
Swiggy Genie"
baby keem ||,just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
SR ⁶⁹,"This is the other information of that person
Please help me with this 
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
Yuganshika,"This is the other information of that person
Please help me with this 
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
Dr. Kalra,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
lil gandu,"I used to think Zomato/Swiggy can easily compete against Grab/Gojek/Bolt/Wolt but I take back my word. They can't compete on after-sales support/customer delight or satisfaction. Grab in BKK >>>>>>>> Zomato Gold in BLR. Disappointedly crying in 
@zomato"
Abhishek Sharma,Me comparing the same food's price on zomato and swiggy before placing an order.
Kaustubh Debnath,"Happy Anniversary.  Both of you. Shaad Raho. Aabaad raho. 

Kahan tum Swiggy se order karne lage.  Should have relaxed & asked HIM to cook for a change "
Gaurav,"Uber Package
Swiggy Genie"
डॉ. AMIT गुप्ता,"Uber Package
Swiggy Genie"
Free Loot deals,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Sagar Batchu,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
RantWithGrace,"Uber Package
Swiggy Genie"
Vinay Narayana Swamy,"Uber Package
Swiggy Genie"
Venture Art,"Uber Package
Swiggy Genie"
Shilpi Agrawal,"I used to think Zomato/Swiggy can easily compete against Grab/Gojek/Bolt/Wolt but I take back my word. They can't compete on after-sales support/customer delight or satisfaction. Grab in BKK >>>>>>>> Zomato Gold in BLR. Disappointedly crying in 
@zomato"
Jyoti Bhardwaj Special food corners,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
SA,"Uber Package
Swiggy Genie"
Cycle Chain Shankar,just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
Gaurav (BankNifty Fan),just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
डॉ. AMIT गुप्ता,"Happy Anniversary.  Both of you. Shaad Raho. Aabaad raho. 

Kahan tum Swiggy se order karne lage.  Should have relaxed & asked HIM to cook for a change "
Samar Inam Khan | সমর ইনাম খান,"Uber Package
Swiggy Genie"
Jyoti Bhardwaj Special food corners,"Celebrate flavors at SPECIAL FOOD CORNERS!

 Dive into the essence of our indulgent Mayonnaise Sandwich, starting at just ₹99! 

Order Now 
https://link.zomato.com/xqzv/rshare?id=405565211beb9196…

#Nutrition #food #Swiggy #Delicious #InstaFood #FoodLovers #healthyfood #healthy #fresh #foodie #Zomato"
Kirron Sharrma (मोदी का परिवार),"Celebrate flavors at SPECIAL FOOD CORNERS!

 Dive into the essence of our indulgent Mayonnaise Sandwich, starting at just ₹99! 

Order Now 
https://link.zomato.com/xqzv/rshare?id=405565211beb9196…

#Nutrition #food #Swiggy #Delicious #InstaFood #FoodLovers #healthyfood #healthy #fresh #foodie #Zomato"
Free Loot deals,"I used to think Zomato/Swiggy can easily compete against Grab/Gojek/Bolt/Wolt but I take back my word. They can't compete on after-sales support/customer delight or satisfaction. Grab in BKK >>>>>>>> Zomato Gold in BLR. Disappointedly crying in 
@zomato"
Neil,Me comparing the same food's price on zomato and swiggy before placing an order.
Shivanshu Singh,"I used to think Zomato/Swiggy can easily compete against Grab/Gojek/Bolt/Wolt but I take back my word. They can't compete on after-sales support/customer delight or satisfaction. Grab in BKK >>>>>>>> Zomato Gold in BLR. Disappointedly crying in 
@zomato"
Margret |ryan stan|,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
NEETIN,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
\\,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Entrackr,"Amazon : Send Rs.1 To Anyone Via UPI 5 Times & Get Cashback Offers.

Offer Link : https://amzn.clnk.in/ipxj

UPI Link : http://amzn.in/5pDkjs5

Unlocked Cashback Offers -

1) Flat Rs.50 Cashback On Swiggy (Min. Rs.199)

2) Flat Rs.50 CB ON BookmyShow (Min.199)"
Samar Inam Khan | সমর ইনাম খান,"Happy Anniversary.  Both of you. Shaad Raho. Aabaad raho. 

Kahan tum Swiggy se order karne lage.  Should have relaxed & asked HIM to cook for a change "
Ak Crazy Tech,"This is the other information of that person
Please help me with this 
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
Kuldeep Giya,just spent last 30mins calculating how much i spent on swiggy last year and iys 94243 now i know why my mom says there's food at home
Piyush Chaturvedi,"Celebrate flavors at SPECIAL FOOD CORNERS!

 Dive into the essence of our indulgent Mayonnaise Sandwich, starting at just ₹99! 

Order Now 
https://link.zomato.com/xqzv/rshare?id=405565211beb9196…

#Nutrition #food #Swiggy #Delicious #InstaFood #FoodLovers #healthyfood #healthy #fresh #foodie #Zomato"
