username,tweet_text_element
Thomas Shelby,"Main thing which most people need to do-
Eat less outside …be it street food / Zomato / Swiggy whatever..the amount of outside food people eat is unimaginable…people just don’t want to cook.."
Abhijit Chokshi | Investors का दोस्त,"Yes in India we have GPay, Zomato, Swiggy, cooks …"
Akshay Kanade,"Hi 
@Swiggy
,

Just wanted an explanation in case if you can please,I ordered the below items from siddiqui kabab centre restaurant .It is costing 684,where total item cost is 607 while when i checked at restaurant the cost is 440 and i am not adding (Delievery,platform  and GST)"
Sahil,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
Margret |ryan stan|,"Lifetime FREE #Axis Myzone Credit Card
 
Apply : https://bit.ly/4bVjoYk
 
Activate your Credit Card within 30 days to receive these benefits 

Get Complimentary SonyLiv Premium Annual Subscription of ₹999

Flat ₹120 Off on Swiggy on minimum order of ₹500 applicable…"
Kavir,"Main thing which most people need to do-
Eat less outside …be it street food / Zomato / Swiggy whatever..the amount of outside food people eat is unimaginable…people just don’t want to cook.."
HDFC Bank Cares,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
Baibhav Mishra,"2 years ago, it had naysayers which included me. But they have come a long way and proved everyone wrong. Maids today know about these services and ask owners to order instantly. Habits are formed and the dividends will be delivered. And my bet is on swiggy. I think they’ll…"
Rajini Rao,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
KFC India,"Main thing which most people need to do-
Eat less outside …be it street food / Zomato / Swiggy whatever..the amount of outside food people eat is unimaginable…people just don’t want to cook.."
BigkartDeal,"Lifetime FREE #Axis Myzone Credit Card
 
Apply : https://bit.ly/4bVjoYk
 
Activate your Credit Card within 30 days to receive these benefits 

Get Complimentary SonyLiv Premium Annual Subscription of ₹999

Flat ₹120 Off on Swiggy on minimum order of ₹500 applicable…"
Free Loot deals,"2 years ago, it had naysayers which included me. But they have come a long way and proved everyone wrong. Maids today know about these services and ask owners to order instantly. Habits are formed and the dividends will be delivered. And my bet is on swiggy. I think they’ll…"
Trending Buddha,"Lifetime FREE #Axis Myzone Credit Card
 
Apply : https://bit.ly/4bVjoYk
 
Activate your Credit Card within 30 days to receive these benefits 

Get Complimentary SonyLiv Premium Annual Subscription of ₹999

Flat ₹120 Off on Swiggy on minimum order of ₹500 applicable…"
v,"Ronit Roy criticizes Swiggy riders’ traffic violations on social media
#RonitRoy #Swiggy"
parth,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
hitesh suri,"Ronit Roy criticizes Swiggy riders’ traffic violations on social media
#RonitRoy #Swiggy"
Puneet Didwania,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
Vino ji,"Hi 
@Swiggy
,

Just wanted an explanation in case if you can please,I ordered the below items from siddiqui kabab centre restaurant .It is costing 684,where total item cost is 607 while when i checked at restaurant the cost is 440 and i am not adding (Delievery,platform  and GST)"
HDFC Bank Cares,"Main thing which most people need to do-
Eat less outside …be it street food / Zomato / Swiggy whatever..the amount of outside food people eat is unimaginable…people just don’t want to cook.."
afaqs!,"Lifetime FREE #Axis Myzone Credit Card
 
Apply : https://bit.ly/4bVjoYk
 
Activate your Credit Card within 30 days to receive these benefits 

Get Complimentary SonyLiv Premium Annual Subscription of ₹999

Flat ₹120 Off on Swiggy on minimum order of ₹500 applicable…"
BigkartDeal,"Please Retweet because these companies are making consumers like us fools every single day. 

So I placed an order with Swiggy Instamart for a bottled drink (made of glass). The bottle was broken and leaking. I sent them a picture and a detailed video on the app. Then, in the…"
ankit,"2 years ago, it had naysayers which included me. But they have come a long way and proved everyone wrong. Maids today know about these services and ask owners to order instantly. Habits are formed and the dividends will be delivered. And my bet is on swiggy. I think they’ll…"
Free Loot deals,"Hi 
@Swiggy
,

Just wanted an explanation in case if you can please,I ordered the below items from siddiqui kabab centre restaurant .It is costing 684,where total item cost is 607 while when i checked at restaurant the cost is 440 and i am not adding (Delievery,platform  and GST)"
Rajat Vikram(rvdante),"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
PenQueen,"Ronit Roy criticizes Swiggy riders’ traffic violations on social media
#RonitRoy #Swiggy"
Sufyan,"Lifetime FREE #Axis Myzone Credit Card
 
Apply : https://bit.ly/4bVjoYk
 
Activate your Credit Card within 30 days to receive these benefits 

Get Complimentary SonyLiv Premium Annual Subscription of ₹999

Flat ₹120 Off on Swiggy on minimum order of ₹500 applicable…"
Rahul Chakraborty,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
Ankit Nagori,"2 years ago, it had naysayers which included me. But they have come a long way and proved everyone wrong. Maids today know about these services and ask owners to order instantly. Habits are formed and the dividends will be delivered. And my bet is on swiggy. I think they’ll…"
afaqs!,"Please Retweet because these companies are making consumers like us fools every single day. 

So I placed an order with Swiggy Instamart for a bottled drink (made of glass). The bottle was broken and leaking. I sent them a picture and a detailed video on the app. Then, in the…"
We Are Swiggy,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
parth,"Main thing which most people need to do-
Eat less outside …be it street food / Zomato / Swiggy whatever..the amount of outside food people eat is unimaginable…people just don’t want to cook.."
ankit,"Hi 
@Swiggy
,

Just wanted an explanation in case if you can please,I ordered the below items from siddiqui kabab centre restaurant .It is costing 684,where total item cost is 607 while when i checked at restaurant the cost is 440 and i am not adding (Delievery,platform  and GST)"
Sahil,"Please Retweet because these companies are making consumers like us fools every single day. 

So I placed an order with Swiggy Instamart for a bottled drink (made of glass). The bottle was broken and leaking. I sent them a picture and a detailed video on the app. Then, in the…"
Ankit Nagori,"Hi 
@Swiggy
,

Just wanted an explanation in case if you can please,I ordered the below items from siddiqui kabab centre restaurant .It is costing 684,where total item cost is 607 while when i checked at restaurant the cost is 440 and i am not adding (Delievery,platform  and GST)"
Murphy ki Barfi,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
Puneet Didwania,"Main thing which most people need to do-
Eat less outside …be it street food / Zomato / Swiggy whatever..the amount of outside food people eat is unimaginable…people just don’t want to cook.."
Rushali Khilrani,"2 years ago, it had naysayers which included me. But they have come a long way and proved everyone wrong. Maids today know about these services and ask owners to order instantly. Habits are formed and the dividends will be delivered. And my bet is on swiggy. I think they’ll…"
Arit,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
Niteesh Yadav ( नितीश ),"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
SG,"2 years ago, it had naysayers which included me. But they have come a long way and proved everyone wrong. Maids today know about these services and ask owners to order instantly. Habits are formed and the dividends will be delivered. And my bet is on swiggy. I think they’ll…"
Parikshit K,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
Pragya d,"Ronit Roy criticizes Swiggy riders’ traffic violations on social media
#RonitRoy #Swiggy"
Prosenjit Datta,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
heizo.hasegawa,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
Vivek,"Ronit Roy criticizes Swiggy riders’ traffic violations on social media
#RonitRoy #Swiggy"
Business Upturn,"Ronit Roy criticizes Swiggy riders’ traffic violations on social media
#RonitRoy #Swiggy"
Ajay Naidu,"Hi 
@Swiggy
,

Just wanted an explanation in case if you can please,I ordered the below items from siddiqui kabab centre restaurant .It is costing 684,where total item cost is 607 while when i checked at restaurant the cost is 440 and i am not adding (Delievery,platform  and GST)"
Thomas Shelby,"Zomato/Swiggy - Major disruptors in the food delivery business also gave birth/rise to cloud kitchens.

Ola - is well competing with Uber and is mostly on auto-pilot now.  

Tata EV - Wow, who would have imagined Tata Motors to transform into this space."
