username,tweet_text_element
Rohit Kumar,"My 
@Swiggy
 account was hacked on 13th December and till date  
@SwiggyCares
 did not deactivate my account till date as I have lost access to it. All my private information is available to the hacker including my lazypay simpl and Amazon wallet but #swiggydontcare"
,"@Swiggy
 @SwiggyCares
 Swiggy making money out of customers without delivering.
Attaching 2 screenshots of orders
One is a recent one when I had canceled for 3 reasons mentioned in the chat.Second one is where I ordered swiggy instamart items and they delivered roti.
@jagograhakjago"
Prannoy D Damera,"Swiggy has gone crazy.
Almost 2 hours to deliver the order?
Pathetic.
@SwiggyCares
 @Swiggy
 @BandBajaateRaho"
mohd_rayan_ehtasham,"Distribution of ""Winter Jackets"" to delivery boys working with Zomato & Swiggy and Bike Rapido resident of Yakutpura Assembly Constituency by 
@amjedmbt
 (Spokesman) MBT"
Vinay Kumar Singh,"Swiggy Gift Card 

#WoohooSantaSurprise 
@woohoogifting
 

Tag 
@blessedkamal
 @ChilledSup
 @SunilKu5574423
 @RakeshK73155212"
Rahul Mathur,"ChatGPT is always making up information.

Use this AI tool instead.

Coral AI always gives you accurate answers, pulled directly from the source.

It also gives you a page citation with every answer, so you can verify it.

Try it for free."
JUSTICEISBLIND,Wasted 20 cr. Max to Max 8 cr deserve krta tha wo
The Times Of India,Wasted 20 cr. Max to Max 8 cr deserve krta tha wo
Tiger,"You think this plastic wrap is better than nature’s original wrap? 
Why would you do this 
@SwiggyInstamart
 @Swiggy"
Aditya Shah,"Swiggy Gift Card 

#WoohooSantaSurprise 
@woohoogifting
 

Tag 
@blessedkamal
 @ChilledSup
 @SunilKu5574423
 @RakeshK73155212"
Karthik,Wasted 20 cr. Max to Max 8 cr deserve krta tha wo
Rahul Mathur,Wasted 20 cr. Max to Max 8 cr deserve krta tha wo
Emma,"Swiggy Gift Card 

#WoohooSantaSurprise 
@woohoogifting
 

Tag 
@blessedkamal
 @ChilledSup
 @SunilKu5574423
 @RakeshK73155212"
Rohit Kumar,"Distribution of ""Winter Jackets"" to delivery boys working with Zomato & Swiggy and Bike Rapido resident of Yakutpura Assembly Constituency by 
@amjedmbt
 (Spokesman) MBT"
Bachat Xpert,"Swiggy Gift Card 

#WoohooSantaSurprise 
@woohoogifting
 

Tag 
@blessedkamal
 @ChilledSup
 @SunilKu5574423
 @RakeshK73155212"
DealzTrendz,"You think this plastic wrap is better than nature’s original wrap? 
Why would you do this 
@SwiggyInstamart
 @Swiggy"
Suyash Sharma,"ChatGPT is always making up information.

Use this AI tool instead.

Coral AI always gives you accurate answers, pulled directly from the source.

It also gives you a page citation with every answer, so you can verify it.

Try it for free."
