username,tweet_text_element
DILIP LOHIA,"might hoist a flag, watch parade and go for deliveries later "
Emma,"might hoist a flag, watch parade and go for deliveries later "
emo girl⋆｡°✩,"might hoist a flag, watch parade and go for deliveries later "
Rohit Kumar,"might hoist a flag, watch parade and go for deliveries later "
Sunny,"might hoist a flag, watch parade and go for deliveries later "
Telangana Gig and Platform Workers Union,"I am not concerned about the refund, this is about safety and trust , I have decided not to order from Swiggy insta Mart 
@fssaiindia
  they are playing with the health of the people"
TRP |,"might hoist a flag, watch parade and go for deliveries later "
Marketing Mind,"might hoist a flag, watch parade and go for deliveries later "
Swiggy Genie,"might hoist a flag, watch parade and go for deliveries later "
TamilTech ( MrTT),"might hoist a flag, watch parade and go for deliveries later "
Trinkerr,"I am not concerned about the refund, this is about safety and trust , I have decided not to order from Swiggy insta Mart 
@fssaiindia
  they are playing with the health of the people"
Emma,"made some soup with team 
@poppycostudio
 for Netflix x Swiggy !! "
pina colaba,"made some soup with team 
@poppycostudio
 for Netflix x Swiggy !! "
Bhaumick,"might hoist a flag, watch parade and go for deliveries later "
Ramen,"made some soup with team 
@poppycostudio
 for Netflix x Swiggy !! "
Chinmay Agarwal,"I am not concerned about the refund, this is about safety and trust , I have decided not to order from Swiggy insta Mart 
@fssaiindia
  they are playing with the health of the people"
jeet,"might hoist a flag, watch parade and go for deliveries later "
Aparna,"I am not concerned about the refund, this is about safety and trust , I have decided not to order from Swiggy insta Mart 
@fssaiindia
  they are playing with the health of the people"
Prakhar,"I am not concerned about the refund, this is about safety and trust , I have decided not to order from Swiggy insta Mart 
@fssaiindia
  they are playing with the health of the people"
Nag,"I am not concerned about the refund, this is about safety and trust , I have decided not to order from Swiggy insta Mart 
@fssaiindia
  they are playing with the health of the people"
