username,tweet_text_element
Vedant Somani,Swiggy zomato 
MovieMax Cinemas,"Nice work from 
@Swiggy
 notifications ops team!"
monashree // cranberrygin baker @ doughlicious,"Nice work from 
@Swiggy
 notifications ops team!"
MovieMax Cinemas,Swiggy zomato 
Subroto Banerjee #Rebase01,very Swiggy behaviour
m,Swiggy zomato 
Nisha,Swiggy zomato 
nanami kento's wife,"Nice work from 
@Swiggy
 notifications ops team!"
Tushar...,"Nice work from 
@Swiggy
 notifications ops team!"
Chandra R. Srikanth,very Swiggy behaviour
shreya¹ᴰ | #BANRCB,very Swiggy behaviour
nanami kento's wife,Swiggy zomato 
DealzTrendz,"Working full-time, building personal projects becomes a bit tricky but making it.
Used real time swiggy api and made. list of restaurants, detailed view menu page, add /remove/clear cart, skeleton loading 
#namastereact
*work in progress*!!"
Tushar...,Swiggy zomato 
Abhiram Anukolu,very Swiggy behaviour
Kurt Cobain’s divorced father,"Working full-time, building personal projects becomes a bit tricky but making it.
Used real time swiggy api and made. list of restaurants, detailed view menu page, add /remove/clear cart, skeleton loading 
#namastereact
*work in progress*!!"
DealBee Deals,Swiggy zomato 
tortacuisine,Swiggy zomato 
Akshitha Rao,"Working full-time, building personal projects becomes a bit tricky but making it.
Used real time swiggy api and made. list of restaurants, detailed view menu page, add /remove/clear cart, skeleton loading 
#namastereact
*work in progress*!!"
Rawಜು,"Working full-time, building personal projects becomes a bit tricky but making it.
Used real time swiggy api and made. list of restaurants, detailed view menu page, add /remove/clear cart, skeleton loading 
#namastereact
*work in progress*!!"
Mystic Heart,very Swiggy behaviour
Shilpi Agrawal,"Nice work from 
@Swiggy
 notifications ops team!"
Purple (Modiji ka parivar),"Nice work from 
@Swiggy
 notifications ops team!"
Chandra R. Srikanth,Swiggy zomato 
Purple (Modiji ka parivar),Swiggy zomato 
