username,tweet_text_element
Marketing Motivation,"It's again and again with 
@Swiggy
 .. the service quality is so poor.
I had made an order and when it got delivered it was a complete mess, the order was spilled and the food was wasted. When complained, they have simply ignored.
#DigitalMarketing #digitalart 
@_DigitalIndia"
Mr. నారింజ,"It's again and again with 
@Swiggy
 .. the service quality is so poor.
I had made an order and when it got delivered it was a complete mess, the order was spilled and the food was wasted. When complained, they have simply ignored.
#DigitalMarketing #digitalart 
@_DigitalIndia"
Sagar Mishra,"It's again and again with 
@Swiggy
 .. the service quality is so poor.
I had made an order and when it got delivered it was a complete mess, the order was spilled and the food was wasted. When complained, they have simply ignored.
#DigitalMarketing #digitalart 
@_DigitalIndia"
Nandita Bose,Dhoni with swiggy ad
CNBC-TV18,Dhoni with swiggy ad
Swiggy Genie,"It's again and again with 
@Swiggy
 .. the service quality is so poor.
I had made an order and when it got delivered it was a complete mess, the order was spilled and the food was wasted. When complained, they have simply ignored.
#DigitalMarketing #digitalart 
@_DigitalIndia"
Mr. నారింజ,Swiggy Boy is here 
BhikuMhatre (Modi's Family),Dhoni with swiggy ad
Marketing Motivation,Swiggy Boy is here 
Swiggy,Dhoni with swiggy ad
Karthik,"It's again and again with 
@Swiggy
 .. the service quality is so poor.
I had made an order and when it got delivered it was a complete mess, the order was spilled and the food was wasted. When complained, they have simply ignored.
#DigitalMarketing #digitalart 
@_DigitalIndia"
Swiggy Genie,Swiggy Boy is here 
Karthik,Swiggy Boy is here 
mr.nobody,Dhoni with swiggy ad
