username,tweet_text_element
Makarand (मकरंद) (مکرند),I can't believe that there are such horrible human beings out there. This is why I keep saying money and formal education do not make good human beings at all. I wish swiggy/Zomato would take stringent actions against such abusers.But I know it's only wishful thinking. :(
potat,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Himanshu Kapoor,"Suggest better app then Swiggy instamart for home essentials,
Today twice my money deducted , this is happening frequently.
@Swiggy
 has policy if money is deducted via UPI it reverted back in 2 hrs in case order not placed. If don’t they don’t follow they rule why we would we."
enthu-cutlet,I can't believe that there are such horrible human beings out there. This is why I keep saying money and formal education do not make good human beings at all. I wish swiggy/Zomato would take stringent actions against such abusers.But I know it's only wishful thinking. :(
Abbishekh Raaja,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Rohit Kumar,"Such a pathetic service by 
@Swiggy
 Total goof up on a special day where they missed writing the message on the cake & have the audacity to not change the order. Won't recommend anyone to order cakes from 
@SwiggyCares
 & ruin their spl day. #delivery #swiggy #fraud #birthday"
Radhakrishnan S,"Ordered food on Swiggy, and my delivery guy seems to be coming up with a full-on convoy! "
Aniket,"Ordered food on Swiggy, and my delivery guy seems to be coming up with a full-on convoy! "
Dr. Grim Reaper,"Suggest better app then Swiggy instamart for home essentials,
Today twice my money deducted , this is happening frequently.
@Swiggy
 has policy if money is deducted via UPI it reverted back in 2 hrs in case order not placed. If don’t they don’t follow they rule why we would we."
The Bengaluru,"Suggest better app then Swiggy instamart for home essentials,
Today twice my money deducted , this is happening frequently.
@Swiggy
 has policy if money is deducted via UPI it reverted back in 2 hrs in case order not placed. If don’t they don’t follow they rule why we would we."
Bhargav Sridharan,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Makarand (मकरंद) (مکرند),"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Jane,I can't believe that there are such horrible human beings out there. This is why I keep saying money and formal education do not make good human beings at all. I wish swiggy/Zomato would take stringent actions against such abusers.But I know it's only wishful thinking. :(
Premium,"Ordered food on Swiggy, and my delivery guy seems to be coming up with a full-on convoy! "
enthu-cutlet,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Mukul Sharma,"Jio Republic Day 2024 recharge plan:
- 2.5GB of daily 4G data
- 100 SMS per day
- Unlimited calling
- Validity of 365 days
- Swiggy and Ajio coupons
- Discounts on flights via Ixigo
- 10% off on select products in Reliance Digital
- 2 Swiggy coupons worth ₹125 that will be…"
Jatin sharma,"Ordered food on Swiggy, and my delivery guy seems to be coming up with a full-on convoy! "
caterpillar with titties,"Jio Republic Day 2024 recharge plan:
- 2.5GB of daily 4G data
- 100 SMS per day
- Unlimited calling
- Validity of 365 days
- Swiggy and Ajio coupons
- Discounts on flights via Ixigo
- 10% off on select products in Reliance Digital
- 2 Swiggy coupons worth ₹125 that will be…"
Shaurya the courageous dawg,"Ordered food on Swiggy, and my delivery guy seems to be coming up with a full-on convoy! "
sunnyatnight (Modi's Family),"Such a pathetic service by 
@Swiggy
 Total goof up on a special day where they missed writing the message on the cake & have the audacity to not change the order. Won't recommend anyone to order cakes from 
@SwiggyCares
 & ruin their spl day. #delivery #swiggy #fraud #birthday"
Akshay Nandakumar,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Orooj,"Suggest better app then Swiggy instamart for home essentials,
Today twice my money deducted , this is happening frequently.
@Swiggy
 has policy if money is deducted via UPI it reverted back in 2 hrs in case order not placed. If don’t they don’t follow they rule why we would we."
Jane,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
S M,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
coinsbee.com,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Maverickmutt,I can't believe that there are such horrible human beings out there. This is why I keep saying money and formal education do not make good human beings at all. I wish swiggy/Zomato would take stringent actions against such abusers.But I know it's only wishful thinking. :(
Divya Tak,I can't believe that there are such horrible human beings out there. This is why I keep saying money and formal education do not make good human beings at all. I wish swiggy/Zomato would take stringent actions against such abusers.But I know it's only wishful thinking. :(
Bhavya,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Aimi,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Gaurab,"Such a pathetic service by 
@Swiggy
 Total goof up on a special day where they missed writing the message on the cake & have the audacity to not change the order. Won't recommend anyone to order cakes from 
@SwiggyCares
 & ruin their spl day. #delivery #swiggy #fraud #birthday"
NerdVana,"Suggest better app then Swiggy instamart for home essentials,
Today twice my money deducted , this is happening frequently.
@Swiggy
 has policy if money is deducted via UPI it reverted back in 2 hrs in case order not placed. If don’t they don’t follow they rule why we would we."
Maverickmutt,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Middle Bencher,"Such a pathetic service by 
@Swiggy
 Total goof up on a special day where they missed writing the message on the cake & have the audacity to not change the order. Won't recommend anyone to order cakes from 
@SwiggyCares
 & ruin their spl day. #delivery #swiggy #fraud #birthday"
Divya Tak,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Suraj,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
MadRush,I can't believe that there are such horrible human beings out there. This is why I keep saying money and formal education do not make good human beings at all. I wish swiggy/Zomato would take stringent actions against such abusers.But I know it's only wishful thinking. :(
Sanskriti,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Arin Verma,"Ordered food on Swiggy, and my delivery guy seems to be coming up with a full-on convoy! "
peeleraja,"Such a pathetic service by 
@Swiggy
 Total goof up on a special day where they missed writing the message on the cake & have the audacity to not change the order. Won't recommend anyone to order cakes from 
@SwiggyCares
 & ruin their spl day. #delivery #swiggy #fraud #birthday"
Aditya Bali,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Shrey,"Live on #XRP 

Shop at 2500+ different brands available in 185+ countries 

Pay with #XRP or 200+ other coins 

Instant Delivery 
No Signup 
Private & Secure "
Arsh4up,"#Horrifying 
@Swiggy
 @SwiggyCares
  i order this  5 34 am till now not deliverd i want to take double money and arrange me food freee i am waiting too much depond on swiggy but shame on swiggy"
Kumaragurubaran Chandran,I can't believe that there are such horrible human beings out there. This is why I keep saying money and formal education do not make good human beings at all. I wish swiggy/Zomato would take stringent actions against such abusers.But I know it's only wishful thinking. :(
