username,tweet_text_element
Vini Kohli,"Why does HDFC bank give so much offers on everything? 
Flight tickets, mobile phones, swiggy/ zomato. Pretty much everything"
H!manshu,So u also receive flying kiss from #Swiggy 
Anurag~,"Last year, Swiggy did 271 cakes per minute (CPM) on V-day. India has beaten that record already with a peak of 309 CPM as of 12 noon"
avantika,"Last year, Swiggy did 271 cakes per minute (CPM) on V-day. India has beaten that record already with a peak of 309 CPM as of 12 noon"
Aryan Thakor,So u also receive flying kiss from #Swiggy 
news_snippets,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
Avagamaḥ (He),"Last year, Swiggy did 271 cakes per minute (CPM) on V-day. India has beaten that record already with a peak of 309 CPM as of 12 noon"
Aaryan,"Yaar, Swiggy Instamart ne toh emotions ka jackpot hit kiya, gift toh ready hai, bas gf nhi "
Sakshi S.,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
Abhishek Baxi,So u also receive flying kiss from #Swiggy 
Aranyaka Verma,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
pratik arora,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
Jaya,"Last year, Swiggy did 271 cakes per minute (CPM) on V-day. India has beaten that record already with a peak of 309 CPM as of 12 noon"
geto's simp,"Last year, Swiggy did 271 cakes per minute (CPM) on V-day. India has beaten that record already with a peak of 309 CPM as of 12 noon"
Rohit Kapoor,"Why does HDFC bank give so much offers on everything? 
Flight tickets, mobile phones, swiggy/ zomato. Pretty much everything"
xenon,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
Swiggy Instamart,"Yaar, Swiggy Instamart ne toh emotions ka jackpot hit kiya, gift toh ready hai, bas gf nhi "
Aryan Thakor,"Last year, Swiggy did 271 cakes per minute (CPM) on V-day. India has beaten that record already with a peak of 309 CPM as of 12 noon"
Abhishek Baxi,"Last year, Swiggy did 271 cakes per minute (CPM) on V-day. India has beaten that record already with a peak of 309 CPM as of 12 noon"
Dave,"Very sad to hear 

Wrong direction riding and driving becoming too common for anyone just to save a minute or two - unfortunately in this process many getting injured. Check the Royal Enfield going on the Wrong Direction, if it hits someone with it it’s weight, or the 
@Swiggy"
Ujjwal Sinha उज्ज्वल सिन्हा,"Why does HDFC bank give so much offers on everything? 
Flight tickets, mobile phones, swiggy/ zomato. Pretty much everything"
Commish,"Very sad to hear 

Wrong direction riding and driving becoming too common for anyone just to save a minute or two - unfortunately in this process many getting injured. Check the Royal Enfield going on the Wrong Direction, if it hits someone with it it’s weight, or the 
@Swiggy"
CA RAMAVTAR DALMIA - पहलवान बेटियां मेरा परिवार,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
memeसैनिक,"Yaar, Swiggy Instamart ne toh emotions ka jackpot hit kiya, gift toh ready hai, bas gf nhi "
zibi,"Yaar, Swiggy Instamart ne toh emotions ka jackpot hit kiya, gift toh ready hai, bas gf nhi "
Bitget India,Thats specially made for her or other people can order it as well?
Indo Realist,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
Indic,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
Chinmoy Mishra,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
KrantHi,"Zomato/swiggy        Their customer
Notifications             care service"
SagasofBharat,Thats specially made for her or other people can order it as well?
Puneet Bhatt,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
мαηιѕн,Thats specially made for her or other people can order it as well?
Understanding Nuances,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
Adi,Thats specially made for her or other people can order it as well?
Vini Kohli,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
ur gay,"Last year, Swiggy did 271 cakes per minute (CPM) on V-day. India has beaten that record already with a peak of 309 CPM as of 12 noon"
Rohan,Thats specially made for her or other people can order it as well?
Prasant Naidu,Thats specially made for her or other people can order it as well?
Rohit Kapoor,So u also receive flying kiss from #Swiggy 
Indian Tintin,Thats specially made for her or other people can order it as well?
Rohit Kapoor,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
ಮೈಸೂರಿನಲ್ಲಿ ಬಿಸಿಲು ಕಮ್ಮಿಯಾಗಲು ಬೇಡುತ್ತಿರುವ account,"Why does HDFC bank give so much offers on everything? 
Flight tickets, mobile phones, swiggy/ zomato. Pretty much everything"
Swiggy_87,"Very sad to hear 

Wrong direction riding and driving becoming too common for anyone just to save a minute or two - unfortunately in this process many getting injured. Check the Royal Enfield going on the Wrong Direction, if it hits someone with it it’s weight, or the 
@Swiggy"
Even,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
Aaryan,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
Priyaa Yadav,"Zomato/swiggy        Their customer
Notifications             care service"
Rick Sanchez,"Zomato/swiggy        Their customer
Notifications             care service"
khushi,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
pratik arora,"Why does HDFC bank give so much offers on everything? 
Flight tickets, mobile phones, swiggy/ zomato. Pretty much everything"
xenon,"Why does HDFC bank give so much offers on everything? 
Flight tickets, mobile phones, swiggy/ zomato. Pretty much everything"
Ujjwal Sinha उज्ज्वल सिन्हा,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
Error,"Yaar, Swiggy Instamart ne toh emotions ka jackpot hit kiya, gift toh ready hai, bas gf nhi "
Kavish Tyagi,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
Rohit Kapoor,"Last year, Swiggy did 271 cakes per minute (CPM) on V-day. India has beaten that record already with a peak of 309 CPM as of 12 noon"
Indo Realist,"Yaar, Swiggy Instamart ne toh emotions ka jackpot hit kiya, gift toh ready hai, bas gf nhi "
Ketharaman Swaminathan,Thats specially made for her or other people can order it as well?
Savio Shetty,"Very sad to hear 

Wrong direction riding and driving becoming too common for anyone just to save a minute or two - unfortunately in this process many getting injured. Check the Royal Enfield going on the Wrong Direction, if it hits someone with it it’s weight, or the 
@Swiggy"
Siddharth Shukla,"A taste of luxury!  Swiggy Gourmet has recorded its highest single day orders of 2024, spiking 43% today compared to an average day. Truly an indulgent #ValentinesDay celebration across India. "
Karthik Kumar Viswanathan,Thats specially made for her or other people can order it as well?
Swiggy Instamart,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
Ezeepay,"Last year, Swiggy did 271 cakes per minute (CPM) on V-day. India has beaten that record already with a peak of 309 CPM as of 12 noon"
Amazing Credit Cards,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
Susmita,"Zomato/swiggy        Their customer
Notifications             care service"
Jaya,So u also receive flying kiss from #Swiggy 
geto's simp,So u also receive flying kiss from #Swiggy 
zibi,"Benefits of walking, off the metro:

- got idea to buy  from the pushcart vendor for hubs as Valentines gift ; & talk to vendor about giving all collected wooden spoons from Swiggy deliveries

- took pics of the garbage strewn around, for a clean up job being planned by WR"
Vishakha,"Very sad to hear 

Wrong direction riding and driving becoming too common for anyone just to save a minute or two - unfortunately in this process many getting injured. Check the Royal Enfield going on the Wrong Direction, if it hits someone with it it’s weight, or the 
@Swiggy"
SexyMaxy,"Zomato/swiggy        Their customer
Notifications             care service"
