username,tweet_text_element
mauth aagayi,"I urge everyone to order Hyderabadi Biryani from 
@Swiggy
 for dinner in the name of Siraj 

Miyaan Magic. 

#INDvsSA #INDvSA #Siraj"
The Siasat Daily,"@Swiggy
 can i get my swiggy one amount back if now there is conditions on which restaurants i get free delivery? Also then why does it says free delivery on listing? 
@SwiggyCares"
Subodh Kolhe,"Due truck drivers' strike and petrol shortage #Swiggy #Zomoto food delivery workers and #OLA #Uber #Rapido taxi drivers are affected.  It is affecting their livelihood. Therefore, I request respective platform companies to provide support to their workers."
Poetic Justice,"I urge everyone to order Hyderabadi Biryani from 
@Swiggy
 for dinner in the name of Siraj 

Miyaan Magic. 

#INDvsSA #INDvSA #Siraj"
Mahesh Gaddamedi,"@Swiggy
 can i get my swiggy one amount back if now there is conditions on which restaurants i get free delivery? Also then why does it says free delivery on listing? 
@SwiggyCares"
MovieMax Cinemas,"Hyderabad accounted for almost 1 in 4 orders of Biryani. Swiggy served 3.50 lakh biryani orders and nearly 2.5 lakh pizzas across the country over the same period last year.

#MarketingMind #Swiggy #WhatsBuzzing #NewYear"
ऋ,"@Swiggy
 can i get my swiggy one amount back if now there is conditions on which restaurants i get free delivery? Also then why does it says free delivery on listing? 
@SwiggyCares"
peeleraja,"Are you suggesting that the damage done by Swiggy, Zomato and NoCode environments is the same? 
I agree mostly - and - the damage is longterm - in the short term it will produce a couple of unicorns. :)"
Accel in India,"Are you suggesting that the damage done by Swiggy, Zomato and NoCode environments is the same? 
I agree mostly - and - the damage is longterm - in the short term it will produce a couple of unicorns. :)"
Saket S.Pandit,"@Swiggy
 can i get my swiggy one amount back if now there is conditions on which restaurants i get free delivery? Also then why does it says free delivery on listing? 
@SwiggyCares"
Codereign,"@Swiggy
 can i get my swiggy one amount back if now there is conditions on which restaurants i get free delivery? Also then why does it says free delivery on listing? 
@SwiggyCares"
DesiDiva,"Due truck drivers' strike and petrol shortage #Swiggy #Zomoto food delivery workers and #OLA #Uber #Rapido taxi drivers are affected.  It is affecting their livelihood. Therefore, I request respective platform companies to provide support to their workers."
Sann,"Hyderabad accounted for almost 1 in 4 orders of Biryani. Swiggy served 3.50 lakh biryani orders and nearly 2.5 lakh pizzas across the country over the same period last year.

#MarketingMind #Swiggy #WhatsBuzzing #NewYear"
cvkmohan,"I have been part of last 5 NYE warrooms in swiggy (couple of remote in 2020-21), and its the day I look upto for the most every year"
Ironman ra Lucha,"Due truck drivers' strike and petrol shortage #Swiggy #Zomoto food delivery workers and #OLA #Uber #Rapido taxi drivers are affected.  It is affecting their livelihood. Therefore, I request respective platform companies to provide support to their workers."
