username,tweet_text_element
MOO MOO,Swiggy really pushing hard on the discounts
Paul Koshy,"Just ordered from #Swiggy and notice the Delivery guy had a Xiaomi 14 hovering over him.

INTERESTING MARKETING!!

#Xiaomi14 #Xiaomi14Series"
DP,"Overwhelmed by the welcoming gift
Thanks 
@Swiggy
 @SwiggyInstamart
 "
Burger grill,"Overwhelmed by the welcoming gift
Thanks 
@Swiggy
 @SwiggyInstamart
 "
Kirana Shorts,"Don't watch Food Vlogs/ Zomato/Swiggy During Upavasam
I repeat Never "
Rohit Kapoor,Swiggy really pushing hard on the discounts
Prem_sai_Pakki,"Don't watch Food Vlogs/ Zomato/Swiggy During Upavasam
I repeat Never "
Sanket,Swiggy really pushing hard on the discounts
Hardik Kargathara,"Just ordered from #Swiggy and notice the Delivery guy had a Xiaomi 14 hovering over him.

INTERESTING MARKETING!!

#Xiaomi14 #Xiaomi14Series"
Crypto Chai Wala,I love staying up all night for new seasons
Sandeep Sarma,I love staying up all night for new seasons
Prem_sai_Pakki,I love staying up all night for new seasons
Mani__MK2803,I love staying up all night for new seasons
Kirana Shorts,I love staying up all night for new seasons
Premium,"Just ordered from #Swiggy and notice the Delivery guy had a Xiaomi 14 hovering over him.

INTERESTING MARKETING!!

#Xiaomi14 #Xiaomi14Series"
Premium,I love staying up all night for new seasons
Deepak Kumar Vasudevan (मोदी का परिवार),"Don't watch Food Vlogs/ Zomato/Swiggy During Upavasam
I repeat Never "
SirSwiggy,"Don't watch Food Vlogs/ Zomato/Swiggy During Upavasam
I repeat Never "
Deepak Kumar Vasudevan (मोदी का परिवार),I love staying up all night for new seasons
Santhanam,"Don't watch Food Vlogs/ Zomato/Swiggy During Upavasam
I repeat Never "
SirSwiggy,I love staying up all night for new seasons
Burger grill,Swiggy really pushing hard on the discounts
MOO MOO,"Overwhelmed by the welcoming gift
Thanks 
@Swiggy
 @SwiggyInstamart
 "
Rohit Kapoor,"Overwhelmed by the welcoming gift
Thanks 
@Swiggy
 @SwiggyInstamart
 "
Sanket,"Overwhelmed by the welcoming gift
Thanks 
@Swiggy
 @SwiggyInstamart
 "
