username,tweet_text_element
nivi,"Was a co owner at a multi billion Empire
Swiggy delivered big project files at home
Had enough exposure

Still wanders cluelessly in a foreign country
Parrot says because this the first time she is stepping out of home   

But yes, she is the victim

1/3"
,"Was a co owner at a multi billion Empire
Swiggy delivered big project files at home
Had enough exposure

Still wanders cluelessly in a foreign country
Parrot says because this the first time she is stepping out of home   

But yes, she is the victim

1/3"
Valmoth,"Thank you 
@Swiggy
 @SwiggyCares
  @SwiggyInstamart
 

Not only do you keep people’s hunger at bay almost 24/7,  but you also delivered cat food at 1:45 am, when I had starving cats and no cat food! You guys rock, most of the time!"
Chandan Seetharam,"Thank you 
@Swiggy
 @SwiggyCares
  @SwiggyInstamart
 

Not only do you keep people’s hunger at bay almost 24/7,  but you also delivered cat food at 1:45 am, when I had starving cats and no cat food! You guys rock, most of the time!"
Mini,"Was a co owner at a multi billion Empire
Swiggy delivered big project files at home
Had enough exposure

Still wanders cluelessly in a foreign country
Parrot says because this the first time she is stepping out of home   

But yes, she is the victim

1/3"
Chandra R. Srikanth,"Thank you 
@Swiggy
 @SwiggyCares
  @SwiggyInstamart
 

Not only do you keep people’s hunger at bay almost 24/7,  but you also delivered cat food at 1:45 am, when I had starving cats and no cat food! You guys rock, most of the time!"
Vivek Gupta,"Was a co owner at a multi billion Empire
Swiggy delivered big project files at home
Had enough exposure

Still wanders cluelessly in a foreign country
Parrot says because this the first time she is stepping out of home   

But yes, she is the victim

1/3"
paisa,"Thank you 
@Swiggy
 @SwiggyCares
  @SwiggyInstamart
 

Not only do you keep people’s hunger at bay almost 24/7,  but you also delivered cat food at 1:45 am, when I had starving cats and no cat food! You guys rock, most of the time!"
Au-3,"Was a co owner at a multi billion Empire
Swiggy delivered big project files at home
Had enough exposure

Still wanders cluelessly in a foreign country
Parrot says because this the first time she is stepping out of home   

But yes, she is the victim

1/3"
Dhruv,"Thank you 
@Swiggy
 @SwiggyCares
  @SwiggyInstamart
 

Not only do you keep people’s hunger at bay almost 24/7,  but you also delivered cat food at 1:45 am, when I had starving cats and no cat food! You guys rock, most of the time!"
Syed Irfan Ahmad,"Hardy on his way to deliver a blockbuster 
Swiggy #Dunki 

HATTRICK OF SRK IN 2023"
Mansi Singh Baghel,"Thank you 
@Swiggy
 @SwiggyCares
  @SwiggyInstamart
 

Not only do you keep people’s hunger at bay almost 24/7,  but you also delivered cat food at 1:45 am, when I had starving cats and no cat food! You guys rock, most of the time!"
Mona Lisa,"Was a co owner at a multi billion Empire
Swiggy delivered big project files at home
Had enough exposure

Still wanders cluelessly in a foreign country
Parrot says because this the first time she is stepping out of home   

But yes, she is the victim

1/3"
Emma,"Hardy on his way to deliver a blockbuster 
Swiggy #Dunki 

HATTRICK OF SRK IN 2023"
Shabnam,"Hardy on his way to deliver a blockbuster 
Swiggy #Dunki 

HATTRICK OF SRK IN 2023"
