username,tweet_text_element
Niraṅkuśaviplava,I have never ordered food from Swiggy/Zomato. I don't trust random restaurants with my food.
Rocket Health,I have never ordered food from Swiggy/Zomato. I don't trust random restaurants with my food.
Ridhii || Custom Shoes Art,"Comfort your thoughts with therapy 
@Swiggy
 @NetflixIndia
 #BillboardNews #swiggy #netflixindia"
𝕷𝖎𝖙𝖙𝖑𝖊 𝖕𝖗𝖎𝖓𝖈𝖊𝖘𝖘,Swiggy or zomato..??
Saransh,Swiggy or zomato..??
FeastBit 2.0,"Comfort your thoughts with therapy 
@Swiggy
 @NetflixIndia
 #BillboardNews #swiggy #netflixindia"
subiii,"Comfort your thoughts with therapy 
@Swiggy
 @NetflixIndia
 #BillboardNews #swiggy #netflixindia"
Ridhii || Custom Shoes Art,I have never ordered food from Swiggy/Zomato. I don't trust random restaurants with my food.
FeastBit 2.0,I have never ordered food from Swiggy/Zomato. I don't trust random restaurants with my food.
subiii,I have never ordered food from Swiggy/Zomato. I don't trust random restaurants with my food.
NixantCreatives,"Comfort your thoughts with therapy 
@Swiggy
 @NetflixIndia
 #BillboardNews #swiggy #netflixindia"
NixantCreatives,I have never ordered food from Swiggy/Zomato. I don't trust random restaurants with my food.
Harsh Upadhyay,I have never ordered food from Swiggy/Zomato. I don't trust random restaurants with my food.
Emma,Swiggy or zomato..??
Rocket Health,"Comfort your thoughts with therapy 
@Swiggy
 @NetflixIndia
 #BillboardNews #swiggy #netflixindia"
