username,tweet_text_element
Nirupama Kotekar,"Thankfully they didn't have restaurants/delivery services otherwise u would have seen kfc, Maccas, swiggy, zomato etc names"
Adithya,"A Friday ML use case 

 From the database of 300+ ML systems: https://cutt.ly/SwrZWL0g

How Swiggy predicts food delivery time: target variables, model architecture, entity embeddings, and features "
purab shyam sengupta,One of the worst experience where Swiggy genie delivery partner has not handed over the item sent in Swiggy genie ! It was not even informed to me but he has posted photo like as if he has delivered ! Worst customer service where they are unable to reach delivery partner
Notorious,"Who can control time? Not even god right? #swiggy can do. They adjust time according to their convenience. At times the show 7 minutes and the 8 minutes and then again 6 minutes? Hats off to 
@SwiggyIN
  in mastering control of time #surreal
@SwiggyCares"
maia,Swiggy behaving like a clingy ex:
ಬೆಂಗಳೂರು ಸಂಚಾರ ಪೊಲೀಸ್ BengaluruTrafficPolice,"A Friday ML use case 

 From the database of 300+ ML systems: https://cutt.ly/SwrZWL0g

How Swiggy predicts food delivery time: target variables, model architecture, entity embeddings, and features "
ಬಾದಾಮಿ ( Modi Ka Parivar),"India`s Zomato hits record high, bucking internet stocks` sluggishness

https://investmentguruindia.com/newsdetail/india-s-zomato-hits-record-high-bucking-internet-stocks-sluggishness-819903…

#IPO #StockMarket #StockOnTheMove 
@Paytm
 #PolicyBazaar 
@zomato
 @Swiggy
 @karantaurani
 #JMFinancialInstitutionalSecuritiesLtd 
@MyNykaa
 #SachinDixit #FoodDelivery #Investmentguruindia"
sejal,"Who can control time? Not even god right? #swiggy can do. They adjust time according to their convenience. At times the show 7 minutes and the 8 minutes and then again 6 minutes? Hats off to 
@SwiggyIN
  in mastering control of time #surreal
@SwiggyCares"
Jatin,"A Friday ML use case 

 From the database of 300+ ML systems: https://cutt.ly/SwrZWL0g

How Swiggy predicts food delivery time: target variables, model architecture, entity embeddings, and features "
Notorious,One of the worst experience where Swiggy genie delivery partner has not handed over the item sent in Swiggy genie ! It was not even informed to me but he has posted photo like as if he has delivered ! Worst customer service where they are unable to reach delivery partner
