username,tweet_text_element
Profitable trades & Investing,Me ordering food on Zomato/Swiggy
MediaCrooks,"PSA - 
@Swiggy
 @SwiggyCares
 now does not deliver order and then does NOT refund the order. 

Went from a great service to a racket to extract money while not providing a service. And then on top of it charges 100% “cancellation fee” for an order they cannot deliver."
Aditi Singh,Scenes after reaching home
mara hua jeetu,".
@kunalkamra88
's rap video calls out major companies like 
@zomato
, 
@Swiggy
, 
@amazonIN
, and more for their treatment of gig workers.
More here: https://bit.ly/3UPyvw0

#brands | #rapsong | #song | #musicindustry | #delivery | #swiggy | #zomato | #amazon | 
@Flipkart
 | 
@myntra
 |…"
SS Hyderabad Biryani,"This  Vehicle Owner

Full time - Auto Driver  
Part time - Swiggy / Zomato boy"
Dora (𝗧𝗩𝗞),"Get our delicious dish delivered at your #doorstep!  
We have provides #HotCoffee, #ColdCoffee and the healthy #breakfast that are gluten free, low calorie, low sugar, high protein, #vegan foods! Order now: 30% off #Swiggy:https://bit.ly/3tFKDCb #Zomato: https://bit.ly/3qPfI4V"
Nomadic Musings,Scenes after reaching home
𝖘𝖍𝖊𝖍𝖓𝖆𝖟𝖟𝖌𝖎𝖑𝖑1 (ναη∂υ),"Today, I learned that Firstcry has a preschools franchise business as well.

What's stopping Zomato/Swiggy from starting their masala brands?"
Kalpit Tiwari,Scenes after reaching home
किसान Truth_2024,"Forget about any response from 
@zomato
 or 
@zomatocare
 . I rasied one issue on linked in for same type of problem 1 week back. after acknowledgement no response at all. Forget you will get any call.

They are sheer pathetic. 
@Swiggy
 is better (not great) in customer responses"
World Brand Affairs,"Get our delicious dish delivered at your #doorstep!  
We have provides #HotCoffee, #ColdCoffee and the healthy #breakfast that are gluten free, low calorie, low sugar, high protein, #vegan foods! Order now: 30% off #Swiggy:https://bit.ly/3tFKDCb #Zomato: https://bit.ly/3qPfI4V"
LoneMonk,".
@kunalkamra88
's rap video calls out major companies like 
@zomato
, 
@Swiggy
, 
@amazonIN
, and more for their treatment of gig workers.
More here: https://bit.ly/3UPyvw0

#brands | #rapsong | #song | #musicindustry | #delivery | #swiggy | #zomato | #amazon | 
@Flipkart
 | 
@myntra
 |…"
@PotholeWarriors Foundation #RoadSafety,"Get our delicious dish delivered at your #doorstep!  
We have provides #HotCoffee, #ColdCoffee and the healthy #breakfast that are gluten free, low calorie, low sugar, high protein, #vegan foods! Order now: 30% off #Swiggy:https://bit.ly/3tFKDCb #Zomato: https://bit.ly/3qPfI4V"
Shivani,"PSA - 
@Swiggy
 @SwiggyCares
 now does not deliver order and then does NOT refund the order. 

Went from a great service to a racket to extract money while not providing a service. And then on top of it charges 100% “cancellation fee” for an order they cannot deliver."
Bachat Xpert,"Get our delicious dish delivered at your #doorstep!  
We have provides #HotCoffee, #ColdCoffee and the healthy #breakfast that are gluten free, low calorie, low sugar, high protein, #vegan foods! Order now: 30% off #Swiggy:https://bit.ly/3tFKDCb #Zomato: https://bit.ly/3qPfI4V"
nullpointer,"Forget about any response from 
@zomato
 or 
@zomatocare
 . I rasied one issue on linked in for same type of problem 1 week back. after acknowledgement no response at all. Forget you will get any call.

They are sheer pathetic. 
@Swiggy
 is better (not great) in customer responses"
Ansh,"Today, I learned that Firstcry has a preschools franchise business as well.

What's stopping Zomato/Swiggy from starting their masala brands?"
▄︻デ𝓛𝓲𝓽-𝓢𝓻𝓴𝓲𝓪𝓷═══━一,".
@kunalkamra88
's rap video calls out major companies like 
@zomato
, 
@Swiggy
, 
@amazonIN
, and more for their treatment of gig workers.
More here: https://bit.ly/3UPyvw0

#brands | #rapsong | #song | #musicindustry | #delivery | #swiggy | #zomato | #amazon | 
@Flipkart
 | 
@myntra
 |…"
लिलोन मास्क,Scenes after reaching home
Bachat Xpert,"food delivery apps in the US should learn from 
@Swiggy
 and 
@zomato
 

why do i have to fill in so many information just to order a breakfast. payments add more headache - the app assumes all the users to be US residents and asks for a zip when i try to add a new card wtf"
Pramila Mundra,Me ordering food on Zomato/Swiggy
Piyush Chaturvedi,".
@kunalkamra88
's rap video calls out major companies like 
@zomato
, 
@Swiggy
, 
@amazonIN
, and more for their treatment of gig workers.
More here: https://bit.ly/3UPyvw0

#brands | #rapsong | #song | #musicindustry | #delivery | #swiggy | #zomato | #amazon | 
@Flipkart
 | 
@myntra
 |…"
Prag News,".
@kunalkamra88
's rap video calls out major companies like 
@zomato
, 
@Swiggy
, 
@amazonIN
, and more for their treatment of gig workers.
More here: https://bit.ly/3UPyvw0

#brands | #rapsong | #song | #musicindustry | #delivery | #swiggy | #zomato | #amazon | 
@Flipkart
 | 
@myntra
 |…"
Judge Saab,"Forget about any response from 
@zomato
 or 
@zomatocare
 . I rasied one issue on linked in for same type of problem 1 week back. after acknowledgement no response at all. Forget you will get any call.

They are sheer pathetic. 
@Swiggy
 is better (not great) in customer responses"
Chesta Gupta,Me ordering food on Zomato/Swiggy
𝖘𝖍𝖊𝖍𝖓𝖆𝖟𝖟𝖌𝖎𝖑𝖑1 (ναη∂υ),"This  Vehicle Owner

Full time - Auto Driver  
Part time - Swiggy / Zomato boy"
Balakrishna Aleti,Scenes after reaching home
NDTV Food,Scenes after reaching home
Vote for,"Today, I learned that Firstcry has a preschools franchise business as well.

What's stopping Zomato/Swiggy from starting their masala brands?"
202?,"Get our delicious dish delivered at your #doorstep!  
We have provides #HotCoffee, #ColdCoffee and the healthy #breakfast that are gluten free, low calorie, low sugar, high protein, #vegan foods! Order now: 30% off #Swiggy:https://bit.ly/3tFKDCb #Zomato: https://bit.ly/3qPfI4V"
Rajini Rao,"PSA - 
@Swiggy
 @SwiggyCares
 now does not deliver order and then does NOT refund the order. 

Went from a great service to a racket to extract money while not providing a service. And then on top of it charges 100% “cancellation fee” for an order they cannot deliver."
MediaCrooks,Scenes after reaching home
Hasta Mithun,".
@kunalkamra88
's rap video calls out major companies like 
@zomato
, 
@Swiggy
, 
@amazonIN
, and more for their treatment of gig workers.
More here: https://bit.ly/3UPyvw0

#brands | #rapsong | #song | #musicindustry | #delivery | #swiggy | #zomato | #amazon | 
@Flipkart
 | 
@myntra
 |…"
#SaveSoil #ಮಣ್ಣುಉಳಿಸಿ (मोदी का परिवार),".
@kunalkamra88
's rap video calls out major companies like 
@zomato
, 
@Swiggy
, 
@amazonIN
, and more for their treatment of gig workers.
More here: https://bit.ly/3UPyvw0

#brands | #rapsong | #song | #musicindustry | #delivery | #swiggy | #zomato | #amazon | 
@Flipkart
 | 
@myntra
 |…"
ପ୍ରତ୍ୟୁଷ|프라튜스|Pratyush,"Forget about any response from 
@zomato
 or 
@zomatocare
 . I rasied one issue on linked in for same type of problem 1 week back. after acknowledgement no response at all. Forget you will get any call.

They are sheer pathetic. 
@Swiggy
 is better (not great) in customer responses"
Kanika Choudhary,".
@kunalkamra88
's rap video calls out major companies like 
@zomato
, 
@Swiggy
, 
@amazonIN
, and more for their treatment of gig workers.
More here: https://bit.ly/3UPyvw0

#brands | #rapsong | #song | #musicindustry | #delivery | #swiggy | #zomato | #amazon | 
@Flipkart
 | 
@myntra
 |…"
R. Bhai,Scenes after reaching home
Jahanvi Shah,"This  Vehicle Owner

Full time - Auto Driver  
Part time - Swiggy / Zomato boy"
Ansh,"This  Vehicle Owner

Full time - Auto Driver  
Part time - Swiggy / Zomato boy"
202?,"food delivery apps in the US should learn from 
@Swiggy
 and 
@zomato
 

why do i have to fill in so many information just to order a breakfast. payments add more headache - the app assumes all the users to be US residents and asks for a zip when i try to add a new card wtf"
R. Bhai,"PSA - 
@Swiggy
 @SwiggyCares
 now does not deliver order and then does NOT refund the order. 

Went from a great service to a racket to extract money while not providing a service. And then on top of it charges 100% “cancellation fee” for an order they cannot deliver."
