username,tweet_text_element
NaviN Tweetz,"The full-stack PM | Anuj Rathi (Swiggy, Jupiter Money, Flipkart), by 
@lennysan
 https://lennysnewsletter.com/p/the-full-stack-pm-anuj-rathi-swiggy…

Super interview 
@anujrathi
!"
narean,"‘I am competing with Zomato, Swiggy!’: Edelweiss’ Radhika Gupta on why many resist investing in SIPs #mutualfunds #Edelweiss #SIP"
Juhi Chitra,"You’ve got an amazing guy for this one Lenny, I’ve been following Anuj Rathi for some time now and his insights specifically in product and business domain are quite exemplary"
Forlorn in Silence,"The full-stack PM | Anuj Rathi (Swiggy, Jupiter Money, Flipkart), by 
@lennysan
 https://lennysnewsletter.com/p/the-full-stack-pm-anuj-rathi-swiggy…

Super interview 
@anujrathi
!"
Gurkirat Singh Gill,"You’ve got an amazing guy for this one Lenny, I’ve been following Anuj Rathi for some time now and his insights specifically in product and business domain are quite exemplary"
Jass.,"You’ve got an amazing guy for this one Lenny, I’ve been following Anuj Rathi for some time now and his insights specifically in product and business domain are quite exemplary"
Devil's Advocate IN,"I once received only hummus without pita chips. I paid 200 something, they refunded me 40rs! What was i supposed to do with a bowl of hummus costing 160 bucks?"
Pratik Poddar,"Hello 
@SwiggyCares
 @Swiggy
  I am a regular user and I just wanted to cancel the order atleast for one time exception, it could be done . I want on chat and put on hold nd was getting to know that they can look into it and the end response is not at all satisfied"
Premium,"Bangalore never fails to amaze me with its charm and its startups’ generosity in refunds. 

Today, my 
@Swiggy
 Instamart order got delivered with one helmet - obviously belonging to the delivery partner.

I reached out to support, attempting to get the helmet back to its…"
Sreekesh,"Bangalore never fails to amaze me with its charm and its startups’ generosity in refunds. 

Today, my 
@Swiggy
 Instamart order got delivered with one helmet - obviously belonging to the delivery partner.

I reached out to support, attempting to get the helmet back to its…"
Lavanya,"‘I am competing with Zomato, Swiggy!’: Edelweiss’ Radhika Gupta on why many resist investing in SIPs #mutualfunds #Edelweiss #SIP"
Ayush Jain,"Swiggy acquires retail distribution company LYNK

LYNK enables leading FMCG Brands to grow their retail
presence through its network of 100,000+ stores across top 8 cities of India

Last year, Swiggy acquired Times Internet-backed Dineout"
Sreekesh,"‘I am competing with Zomato, Swiggy!’: Edelweiss’ Radhika Gupta on why many resist investing in SIPs #mutualfunds #Edelweiss #SIP"
satheesh kumar,"Hello 
@SwiggyCares
 @Swiggy
  I am a regular user and I just wanted to cancel the order atleast for one time exception, it could be done . I want on chat and put on hold nd was getting to know that they can look into it and the end response is not at all satisfied"
Crish Bhatia,"You’ve got an amazing guy for this one Lenny, I’ve been following Anuj Rathi for some time now and his insights specifically in product and business domain are quite exemplary"
Mohit Munjal,"Bangalore never fails to amaze me with its charm and its startups’ generosity in refunds. 

Today, my 
@Swiggy
 Instamart order got delivered with one helmet - obviously belonging to the delivery partner.

I reached out to support, attempting to get the helmet back to its…"
Ravi,"‘I am competing with Zomato, Swiggy!’: Edelweiss’ Radhika Gupta on why many resist investing in SIPs #mutualfunds #Edelweiss #SIP"
Sreekesh,"Swiggy, man, I’m begging you, how do I stop getting 5 promo notifications every day. I’m never gonna use them, your app is just annoying me 5 times a day. Let me opt out (ios). The ones who like them/don’t care will keep them on"
Y,"‘I am competing with Zomato, Swiggy!’: Edelweiss’ Radhika Gupta on why many resist investing in SIPs #mutualfunds #Edelweiss #SIP"
coinsbee.com,"I once received only hummus without pita chips. I paid 200 something, they refunded me 40rs! What was i supposed to do with a bowl of hummus costing 160 bucks?"
devil's kitkat || suffering,"Bangalore never fails to amaze me with its charm and its startups’ generosity in refunds. 

Today, my 
@Swiggy
 Instamart order got delivered with one helmet - obviously belonging to the delivery partner.

I reached out to support, attempting to get the helmet back to its…"
Mohit Munjal,"Swiggy, man, I’m begging you, how do I stop getting 5 promo notifications every day. I’m never gonna use them, your app is just annoying me 5 times a day. Let me opt out (ios). The ones who like them/don’t care will keep them on"
Pratik Poddar,"The full-stack PM | Anuj Rathi (Swiggy, Jupiter Money, Flipkart), by 
@lennysan
 https://lennysnewsletter.com/p/the-full-stack-pm-anuj-rathi-swiggy…

Super interview 
@anujrathi
!"
AGAINST CRIME,"‘I am competing with Zomato, Swiggy!’: Edelweiss’ Radhika Gupta on why many resist investing in SIPs #mutualfunds #Edelweiss #SIP"
Sindhu Hariharan,"‘I am competing with Zomato, Swiggy!’: Edelweiss’ Radhika Gupta on why many resist investing in SIPs #mutualfunds #Edelweiss #SIP"
Tushar Meena,"Bangalore never fails to amaze me with its charm and its startups’ generosity in refunds. 

Today, my 
@Swiggy
 Instamart order got delivered with one helmet - obviously belonging to the delivery partner.

I reached out to support, attempting to get the helmet back to its…"
ETtech,"You’ve got an amazing guy for this one Lenny, I’ve been following Anuj Rathi for some time now and his insights specifically in product and business domain are quite exemplary"
Wes Schwalje,"The full-stack PM | Anuj Rathi (Swiggy, Jupiter Money, Flipkart), by 
@lennysan
 https://lennysnewsletter.com/p/the-full-stack-pm-anuj-rathi-swiggy…

Super interview 
@anujrathi
!"
Espresso Drive,"Hello 
@SwiggyCares
 @Swiggy
  I am a regular user and I just wanted to cancel the order atleast for one time exception, it could be done . I want on chat and put on hold nd was getting to know that they can look into it and the end response is not at all satisfied"
Juhi Chitra,"Swiggy, man, I’m begging you, how do I stop getting 5 promo notifications every day. I’m never gonna use them, your app is just annoying me 5 times a day. Let me opt out (ios). The ones who like them/don’t care will keep them on"
Business Today,"Swiggy acquires retail distribution company LYNK

LYNK enables leading FMCG Brands to grow their retail
presence through its network of 100,000+ stores across top 8 cities of India

Last year, Swiggy acquired Times Internet-backed Dineout"
Anushka Kumar,"Swiggy acquires retail distribution company LYNK

LYNK enables leading FMCG Brands to grow their retail
presence through its network of 100,000+ stores across top 8 cities of India

Last year, Swiggy acquired Times Internet-backed Dineout"
it is what it is,"You’ve got an amazing guy for this one Lenny, I’ve been following Anuj Rathi for some time now and his insights specifically in product and business domain are quite exemplary"
Baskin Robbins India,"The full-stack PM | Anuj Rathi (Swiggy, Jupiter Money, Flipkart), by 
@lennysan
 https://lennysnewsletter.com/p/the-full-stack-pm-anuj-rathi-swiggy…

Super interview 
@anujrathi
!"
Suvro,"Swiggy acquires retail distribution company LYNK

LYNK enables leading FMCG Brands to grow their retail
presence through its network of 100,000+ stores across top 8 cities of India

Last year, Swiggy acquired Times Internet-backed Dineout"
IITMAA,"Swiggy acquires retail distribution company LYNK

LYNK enables leading FMCG Brands to grow their retail
presence through its network of 100,000+ stores across top 8 cities of India

Last year, Swiggy acquired Times Internet-backed Dineout"
सागर अशोकराव करपे ( Modi Ka Parivar ),"You’ve got an amazing guy for this one Lenny, I’ve been following Anuj Rathi for some time now and his insights specifically in product and business domain are quite exemplary"
Sarah Waris,"I once received only hummus without pita chips. I paid 200 something, they refunded me 40rs! What was i supposed to do with a bowl of hummus costing 160 bucks?"
Rohit Kumar,"The full-stack PM | Anuj Rathi (Swiggy, Jupiter Money, Flipkart), by 
@lennysan
 https://lennysnewsletter.com/p/the-full-stack-pm-anuj-rathi-swiggy…

Super interview 
@anujrathi
!"
Juhi Chitra,"I once received only hummus without pita chips. I paid 200 something, they refunded me 40rs! What was i supposed to do with a bowl of hummus costing 160 bucks?"
devil's kitkat || suffering,"Swiggy, man, I’m begging you, how do I stop getting 5 promo notifications every day. I’m never gonna use them, your app is just annoying me 5 times a day. Let me opt out (ios). The ones who like them/don’t care will keep them on"
jyoti kashyap,"Hello 
@SwiggyCares
 @Swiggy
  I am a regular user and I just wanted to cancel the order atleast for one time exception, it could be done . I want on chat and put on hold nd was getting to know that they can look into it and the end response is not at all satisfied"
IronMan,"The full-stack PM | Anuj Rathi (Swiggy, Jupiter Money, Flipkart), by 
@lennysan
 https://lennysnewsletter.com/p/the-full-stack-pm-anuj-rathi-swiggy…

Super interview 
@anujrathi
!"
Srinjoy সাঁতরা,"Bangalore never fails to amaze me with its charm and its startups’ generosity in refunds. 

Today, my 
@Swiggy
 Instamart order got delivered with one helmet - obviously belonging to the delivery partner.

I reached out to support, attempting to get the helmet back to its…"
