username,tweet_text_element
Pawan Vishwakarma,"@DCPTrEastBCP
 video circulated in our citizen groups ! commendable effort to increase awareness  hope you conduct more sessions with 
@Swiggy
 @zomato
 and other delivery services ! Awareness, education are the other face of Enforcement!"
PK,"Never ordering from 
@Swiggy
 again. Wrong order delivered. And their customer service is pathetic. They just closed the chat and then tell to email. When I email it is never resolved. 
@zomato
 is so much better, always had my issue resolved within 5mins! Kudos to 
@zomatocare"
Ekta Viiveck Verma (She/Her/Hers),"Never ordering from 
@Swiggy
 again. Wrong order delivered. And their customer service is pathetic. They just closed the chat and then tell to email. When I email it is never resolved. 
@zomato
 is so much better, always had my issue resolved within 5mins! Kudos to 
@zomatocare"
Inc42,"Never ordering from 
@Swiggy
 again. Wrong order delivered. And their customer service is pathetic. They just closed the chat and then tell to email. When I email it is never resolved. 
@zomato
 is so much better, always had my issue resolved within 5mins! Kudos to 
@zomatocare"
Pawan Vishwakarma,"You're saying not only do I self shame myself for ordering 100gms of Kaju Katli to devour. I also had to be judged by 
@Swiggy
 as if it were an aunty saying 'grow up!' by tagging my favourites as Kids favourite?!

Why Swiggy Why?"
Adi Aster,"@DCPTrEastBCP
 video circulated in our citizen groups ! commendable effort to increase awareness  hope you conduct more sessions with 
@Swiggy
 @zomato
 and other delivery services ! Awareness, education are the other face of Enforcement!"
MovieMax Cinemas,"You're saying not only do I self shame myself for ordering 100gms of Kaju Katli to devour. I also had to be judged by 
@Swiggy
 as if it were an aunty saying 'grow up!' by tagging my favourites as Kids favourite?!

Why Swiggy Why?"
Ananth Belthur,"@DCPTrEastBCP
 video circulated in our citizen groups ! commendable effort to increase awareness  hope you conduct more sessions with 
@Swiggy
 @zomato
 and other delivery services ! Awareness, education are the other face of Enforcement!"
Swiggy,it’s time for my sunday sunbhat 
Farmer,"You're saying not only do I self shame myself for ordering 100gms of Kaju Katli to devour. I also had to be judged by 
@Swiggy
 as if it were an aunty saying 'grow up!' by tagging my favourites as Kids favourite?!

Why Swiggy Why?"
kishor shinde,"Worst service and worst experience with 
@Swiggy
 @SwiggyCares
 @jagograhakjago"
RAMAN IND,"Worst service and worst experience with 
@Swiggy
 @SwiggyCares
 @jagograhakjago"
Sajcasm,"Worst service and worst experience with 
@Swiggy
 @SwiggyCares
 @jagograhakjago"
A.,"Worst service and worst experience with 
@Swiggy
 @SwiggyCares
 @jagograhakjago"
Seepak Mallick,"@DCPTrEastBCP
 video circulated in our citizen groups ! commendable effort to increase awareness  hope you conduct more sessions with 
@Swiggy
 @zomato
 and other delivery services ! Awareness, education are the other face of Enforcement!"
Bhoot,"You're saying not only do I self shame myself for ordering 100gms of Kaju Katli to devour. I also had to be judged by 
@Swiggy
 as if it were an aunty saying 'grow up!' by tagging my favourites as Kids favourite?!

Why Swiggy Why?"
pikachi (mid mid year crisis;-;),it’s time for my sunday sunbhat 
Anika Sharma,"@DCPTrEastBCP
 video circulated in our citizen groups ! commendable effort to increase awareness  hope you conduct more sessions with 
@Swiggy
 @zomato
 and other delivery services ! Awareness, education are the other face of Enforcement!"
Shalwi,"Worst service and worst experience with 
@Swiggy
 @SwiggyCares
 @jagograhakjago"
VK,"@DCPTrEastBCP
 video circulated in our citizen groups ! commendable effort to increase awareness  hope you conduct more sessions with 
@Swiggy
 @zomato
 and other delivery services ! Awareness, education are the other face of Enforcement!"
Shekhar Gupta,"Never ordering from 
@Swiggy
 again. Wrong order delivered. And their customer service is pathetic. They just closed the chat and then tell to email. When I email it is never resolved. 
@zomato
 is so much better, always had my issue resolved within 5mins! Kudos to 
@zomatocare"
Seepak Mallick,"You're saying not only do I self shame myself for ordering 100gms of Kaju Katli to devour. I also had to be judged by 
@Swiggy
 as if it were an aunty saying 'grow up!' by tagging my favourites as Kids favourite?!

Why Swiggy Why?"
Rish | Bhaiturbo,"Never ordering from 
@Swiggy
 again. Wrong order delivered. And their customer service is pathetic. They just closed the chat and then tell to email. When I email it is never resolved. 
@zomato
 is so much better, always had my issue resolved within 5mins! Kudos to 
@zomatocare"
Ravisutanjani,it’s time for my sunday sunbhat 
VK,"You're saying not only do I self shame myself for ordering 100gms of Kaju Katli to devour. I also had to be judged by 
@Swiggy
 as if it were an aunty saying 'grow up!' by tagging my favourites as Kids favourite?!

Why Swiggy Why?"
Anika Sharma,"You're saying not only do I self shame myself for ordering 100gms of Kaju Katli to devour. I also had to be judged by 
@Swiggy
 as if it were an aunty saying 'grow up!' by tagging my favourites as Kids favourite?!

Why Swiggy Why?"
Prayas,"Never ordering from 
@Swiggy
 again. Wrong order delivered. And their customer service is pathetic. They just closed the chat and then tell to email. When I email it is never resolved. 
@zomato
 is so much better, always had my issue resolved within 5mins! Kudos to 
@zomatocare"
विवेक त्रिपाठी,"Never ordering from 
@Swiggy
 again. Wrong order delivered. And their customer service is pathetic. They just closed the chat and then tell to email. When I email it is never resolved. 
@zomato
 is so much better, always had my issue resolved within 5mins! Kudos to 
@zomatocare"
