username,tweet_text_element
TechGlare Deals,"With Rs.1000 Swiggy Money it’s Effectively Free for 2 Years.

Check it out if you order from Swiggy Regularly."
Swetha Priyadharshini,"Instant delivery, expired products!
Milk ordered for my baby girl & received expired packs. Refund received but please make sure that at least baby products are latest packing as many mothers don’t notice these things!
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
TechGlare Deals,"@tycSatna
For Satna Region, Come over or call us directly to place your order now  9329062819
Zomato:
https://zomato.com/satna/the-yellow-chilli-satna-locality/order…
Swiggy:
https://swiggy.com/restaurants/the-yellow-chilli-panna-road-peptech-city-satna-118155…"
prabhav ིྀ,"Instant delivery, expired products!
Milk ordered for my baby girl & received expired packs. Refund received but please make sure that at least baby products are latest packing as many mothers don’t notice these things!
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
Prashant Gupta,"Twenty years ago, it's Grandma and Grandpa who never failed to remind me about breakfast.

Today it's Swiggy and Zomato."
Snehashish Mukherjee,"Thank you 
@SwiggyCares
 @Swiggy
 for the resolution. And 
@BandBajaateRaho
 for sharing the post, and the support!"
JAVED IQBAL SHAH,"@tycSatna
For Satna Region, Come over or call us directly to place your order now  9329062819
Zomato:
https://zomato.com/satna/the-yellow-chilli-satna-locality/order…
Swiggy:
https://swiggy.com/restaurants/the-yellow-chilli-panna-road-peptech-city-satna-118155…"
ray,"Thank you 
@SwiggyCares
 @Swiggy
 for the resolution. And 
@BandBajaateRaho
 for sharing the post, and the support!"
B L A C K,"Twenty years ago, it's Grandma and Grandpa who never failed to remind me about breakfast.

Today it's Swiggy and Zomato."
Rohit Kumar,"Instant delivery, expired products!
Milk ordered for my baby girl & received expired packs. Refund received but please make sure that at least baby products are latest packing as many mothers don’t notice these things!
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
Prateek Jajoo,"Instant delivery, expired products!
Milk ordered for my baby girl & received expired packs. Refund received but please make sure that at least baby products are latest packing as many mothers don’t notice these things!
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
Half Baked World,"Thank you 
@SwiggyCares
 @Swiggy
 for the resolution. And 
@BandBajaateRaho
 for sharing the post, and the support!"
Navamy,Me comparing the same food's price on zomato and swiggy before placing an order.
Daughter of SRKajol,"Instant delivery, expired products!
Milk ordered for my baby girl & received expired packs. Refund received but please make sure that at least baby products are latest packing as many mothers don’t notice these things!
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
Vikrant,"I don’t work at 
@zomato
 nor at 
@Swiggy
 but my Job profile is  Ghar ka chota beta"
Ankur Saini,"Twenty years ago, it's Grandma and Grandpa who never failed to remind me about breakfast.

Today it's Swiggy and Zomato."
Astha Punj,"Instant delivery, expired products!
Milk ordered for my baby girl & received expired packs. Refund received but please make sure that at least baby products are latest packing as many mothers don’t notice these things!
@Swiggy
 @SwiggyCares
 @SwiggyInstamart"
dharmit doshi,"I don’t work at 
@zomato
 nor at 
@Swiggy
 but my Job profile is  Ghar ka chota beta"
Vinod Kumar,"Thank you 
@SwiggyCares
 @Swiggy
 for the resolution. And 
@BandBajaateRaho
 for sharing the post, and the support!"
san.,"I don’t work at 
@zomato
 nor at 
@Swiggy
 but my Job profile is  Ghar ka chota beta"
DealBee Deals,"Thank you 
@SwiggyCares
 @Swiggy
 for the resolution. And 
@BandBajaateRaho
 for sharing the post, and the support!"
NebulaWorld,"I don’t work at 
@zomato
 nor at 
@Swiggy
 but my Job profile is  Ghar ka chota beta"
Flute Designer,"@tycSatna
For Satna Region, Come over or call us directly to place your order now  9329062819
Zomato:
https://zomato.com/satna/the-yellow-chilli-satna-locality/order…
Swiggy:
https://swiggy.com/restaurants/the-yellow-chilli-panna-road-peptech-city-satna-118155…"
Abhishek Sharma,"I don’t work at 
@zomato
 nor at 
@Swiggy
 but my Job profile is  Ghar ka chota beta"
𝖘𝖍𝖊𝖍𝖓𝖆𝖟𝖟𝖌𝖎𝖑𝖑1 (ναη∂υ),"I don’t work at 
@zomato
 nor at 
@Swiggy
 but my Job profile is  Ghar ka chota beta"
Astha Koul Raina,"Thank you 
@SwiggyCares
 @Swiggy
 for the resolution. And 
@BandBajaateRaho
 for sharing the post, and the support!"
