username,tweet_text_element
XPRIZE,"Anyone want to visit this property can contact me. Run by a friend, just outside Bangalore but accessible for order on Swiggy Zomato. Nice quiet farm land. #Farmhouse 

From Kengeri it is 20 minute drive."
Kunal,"Are you an IT professional or Finance professional or Multi tasking Mom ? 

No time to cook ? Save this thread to manage your weight loss journey without wasting money on unhealthy Swiggy orders! 

Benefits of meal prep. Let’s dive in :)"
Kavya Janani,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Mxrgarita.,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Abhishek Yadav,got a pair of jhumkas as complementary gift with my swiggy instamart order (promoting some brand) today. so do they know i’m a girl or did any of you boys also get it?
Pooja Uday Pophale,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Jane,"Partner with India's top financial product distributor to elevate your business to new heights!

Join hands with us and unlock growth opportunities like never before."
Aamod Bhave,"This is the bill of Dramz Mehrauli. Never knew there is Vat of 25% along with cgst and sgst until now. They have also added the service charge which was removed on our request . We saw the rating of this restaurant in 
@Swiggy
 and 
@zomato
 as High rated and went there. Now my becha"
Prudent Corporate Advisory Services Ltd.,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Sasidharan Karthikeyan (Modi's Family),"it's the small efforts that count, now send me a thousand dollars. 

/s"
Dr Mahasweta Das,got a pair of jhumkas as complementary gift with my swiggy instamart order (promoting some brand) today. so do they know i’m a girl or did any of you boys also get it?
anon. random rants #SaveHasdeo,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Akhila,"Anyone remember this when Swiggy trolled Suarma.
#PAKvNZ #INDvENG"
Sovit Manjani - CMT,got a pair of jhumkas as complementary gift with my swiggy instamart order (promoting some brand) today. so do they know i’m a girl or did any of you boys also get it?
Anubhav Sharma,"@realutsavdoshi
 cheating !"
vansh,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Paras,"Partner with India's top financial product distributor to elevate your business to new heights!

Join hands with us and unlock growth opportunities like never before."
Syed Pervezullah,"Partner with India's top financial product distributor to elevate your business to new heights!

Join hands with us and unlock growth opportunities like never before."
the overthink tank,"@realutsavdoshi
 cheating !"
ImmortalBee,got a pair of jhumkas as complementary gift with my swiggy instamart order (promoting some brand) today. so do they know i’m a girl or did any of you boys also get it?
Abhilash Ruhela,"@realutsavdoshi
 cheating !"
Rahulagrawal,"This is the bill of Dramz Mehrauli. Never knew there is Vat of 25% along with cgst and sgst until now. They have also added the service charge which was removed on our request . We saw the rating of this restaurant in 
@Swiggy
 and 
@zomato
 as High rated and went there. Now my becha"
Dr. Ayush 𝕏,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Rahul,"Anyone remember this when Swiggy trolled Suarma.
#PAKvNZ #INDvENG"
Uttkarsh Singh,"Partner with India's top financial product distributor to elevate your business to new heights!

Join hands with us and unlock growth opportunities like never before."
Swiggy Genie,"This is the bill of Dramz Mehrauli. Never knew there is Vat of 25% along with cgst and sgst until now. They have also added the service charge which was removed on our request . We saw the rating of this restaurant in 
@Swiggy
 and 
@zomato
 as High rated and went there. Now my becha"
ayesha,"Are you an IT professional or Finance professional or Multi tasking Mom ? 

No time to cook ? Save this thread to manage your weight loss journey without wasting money on unhealthy Swiggy orders! 

Benefits of meal prep. Let’s dive in :)"
Abhishek,"This is the bill of Dramz Mehrauli. Never knew there is Vat of 25% along with cgst and sgst until now. They have also added the service charge which was removed on our request . We saw the rating of this restaurant in 
@Swiggy
 and 
@zomato
 as High rated and went there. Now my becha"
Abhas Halakhandi,"Anyone want to visit this property can contact me. Run by a friend, just outside Bangalore but accessible for order on Swiggy Zomato. Nice quiet farm land. #Farmhouse 

From Kengeri it is 20 minute drive."
Trash FC,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Ishan Gupta,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Card Maven,"Partner with India's top financial product distributor to elevate your business to new heights!

Join hands with us and unlock growth opportunities like never before."
Arijit Ghosh,"it's the small efforts that count, now send me a thousand dollars. 

/s"
CK,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Abhishek Yadav,"This is the bill of Dramz Mehrauli. Never knew there is Vat of 25% along with cgst and sgst until now. They have also added the service charge which was removed on our request . We saw the rating of this restaurant in 
@Swiggy
 and 
@zomato
 as High rated and went there. Now my becha"
ZaZa,"Are you an IT professional or Finance professional or Multi tasking Mom ? 

No time to cook ? Save this thread to manage your weight loss journey without wasting money on unhealthy Swiggy orders! 

Benefits of meal prep. Let’s dive in :)"
Shreya,"it's the small efforts that count, now send me a thousand dollars. 

/s"
anirban chowdhury,"it's the small efforts that count, now send me a thousand dollars. 

/s"
Akhila,"Are you an IT professional or Finance professional or Multi tasking Mom ? 

No time to cook ? Save this thread to manage your weight loss journey without wasting money on unhealthy Swiggy orders! 

Benefits of meal prep. Let’s dive in :)"
Dr Mahasweta Das,"This is the bill of Dramz Mehrauli. Never knew there is Vat of 25% along with cgst and sgst until now. They have also added the service charge which was removed on our request . We saw the rating of this restaurant in 
@Swiggy
 and 
@zomato
 as High rated and went there. Now my becha"
Darpan,"Partner with India's top financial product distributor to elevate your business to new heights!

Join hands with us and unlock growth opportunities like never before."
Chandravijay Agrawal,"This is the bill of Dramz Mehrauli. Never knew there is Vat of 25% along with cgst and sgst until now. They have also added the service charge which was removed on our request . We saw the rating of this restaurant in 
@Swiggy
 and 
@zomato
 as High rated and went there. Now my becha"
Ayan Patel,"Anyone remember this when Swiggy trolled Suarma.
#PAKvNZ #INDvENG"
Manish-Bhai - e/acc,"Anyone remember this when Swiggy trolled Suarma.
#PAKvNZ #INDvENG"
kaav,got a pair of jhumkas as complementary gift with my swiggy instamart order (promoting some brand) today. so do they know i’m a girl or did any of you boys also get it?
Karthik,"@realutsavdoshi
 cheating !"
Rahul,"Are you an IT professional or Finance professional or Multi tasking Mom ? 

No time to cook ? Save this thread to manage your weight loss journey without wasting money on unhealthy Swiggy orders! 

Benefits of meal prep. Let’s dive in :)"
Vishvas X (ನನ್ನ ಸಣ್ಣ ಪರಿವಾರ),"it's the small efforts that count, now send me a thousand dollars. 

/s"
ImmortalBee,"This is the bill of Dramz Mehrauli. Never knew there is Vat of 25% along with cgst and sgst until now. They have also added the service charge which was removed on our request . We saw the rating of this restaurant in 
@Swiggy
 and 
@zomato
 as High rated and went there. Now my becha"
Da Vinci ™,"Partner with India's top financial product distributor to elevate your business to new heights!

Join hands with us and unlock growth opportunities like never before."
Naresh Pradhan,"@realutsavdoshi
 cheating !"
Ramen,"@realutsavdoshi
 cheating !"
Abhishek Yadav,"it's the small efforts that count, now send me a thousand dollars. 

/s"
harshu,"This is the bill of Dramz Mehrauli. Never knew there is Vat of 25% along with cgst and sgst until now. They have also added the service charge which was removed on our request . We saw the rating of this restaurant in 
@Swiggy
 and 
@zomato
 as High rated and went there. Now my becha"
Premium,"it's the small efforts that count, now send me a thousand dollars. 

/s"
mango people,"This is the bill of Dramz Mehrauli. Never knew there is Vat of 25% along with cgst and sgst until now. They have also added the service charge which was removed on our request . We saw the rating of this restaurant in 
@Swiggy
 and 
@zomato
 as High rated and went there. Now my becha"
