username,tweet_text_element
Aswin Sankar ,"@zomato
 should have done it"
TechGlare Deals,"Damn 
@Swiggy
 Proud of you"
Music is life,"Damn 
@Swiggy
 Proud of you"
Vishwas Sharma,"@zomato
 should have done it"
Gaj,"@zomato
 should have done it"
Swiggy Genie,"the last thing that you got on christmas will be the first thing you will genie to your best friend in 2024, what is it?"
Swapnil Kommawar,"Damn 
@Swiggy
 Proud of you"
Crime Reports India,"A bold move from 
@Swiggy
 "
ShoneeKapoor,"A bold move from 
@Swiggy
 "
Gopal S,"Damn 
@Swiggy
 Proud of you"
Ankit Patil,"@zomato
 should have done it"
Emma,"A bold move from 
@Swiggy
 "
Aswin Sankar ,"the last thing that you got on christmas will be the first thing you will genie to your best friend in 2024, what is it?"
Jeet Hemnani,"@zomato
 should have done it"
Vishwas Sharma,"the last thing that you got on christmas will be the first thing you will genie to your best friend in 2024, what is it?"
Ankit Patil,"the last thing that you got on christmas will be the first thing you will genie to your best friend in 2024, what is it?"
Swiggy Genie,"@zomato
 should have done it"
Credofly,"Damn 
@Swiggy
 Proud of you"
Jeet Hemnani,"the last thing that you got on christmas will be the first thing you will genie to your best friend in 2024, what is it?"
