username,tweet_text_element
Fran Mirabella III (FM3),Hideo Kojima teases a new action-espionage game for PlayStation https://engt.co/3OprHS0
PeterOvo,"Bros live 

PlayStation State of Play (January 2024) - WUPS REACTS https://youtube.com/live/3T5_C_3KTuA?si=iwDKIKHX552DxyWM… via 
@YouTube"
Sonic and all Characters,"@JayDubcity16
 told this was exclusive to #Playstation"
catgirl.,"Hero's and the City
#2023DailyBugle
#SpiderMan2PS5
#vpgamingshots
#PlayStation #virtualphotography #photomode #TheCapturedCollective #LandofVP #WorldofVP #gamergram #ThePhotoMode #ArtisticofSociety #VPRT #VGPUnite #VPGraph #VPGAMERS #SVP

#cgpvp #cgp #captaingamerpro"
TCMFGames,"Bros live 

PlayStation State of Play (January 2024) - WUPS REACTS https://youtube.com/live/3T5_C_3KTuA?si=iwDKIKHX552DxyWM… via 
@YouTube"
star wyse,"The only real downside to #StateOfPlay tonight was that some of the most interesting stuff didn't get dates or is far out. Judas, Death Stranding 2, Silent Hill 2, Kojima's new action-espionage game etc.

PlayStation is set up for a very good first half of 2024 though."
Evolution Pixel,"Bros live 

PlayStation State of Play (January 2024) - WUPS REACTS https://youtube.com/live/3T5_C_3KTuA?si=iwDKIKHX552DxyWM… via 
@YouTube"
XBOX NÃO TEM EXCLUSIVOS SEM REGRAS!,"Hero's and the City
#2023DailyBugle
#SpiderMan2PS5
#vpgamingshots
#PlayStation #virtualphotography #photomode #TheCapturedCollective #LandofVP #WorldofVP #gamergram #ThePhotoMode #ArtisticofSociety #VPRT #VGPUnite #VPGraph #VPGAMERS #SVP

#cgpvp #cgp #captaingamerpro"
Tom Henderson,"Bros live 

PlayStation State of Play (January 2024) - WUPS REACTS https://youtube.com/live/3T5_C_3KTuA?si=iwDKIKHX552DxyWM… via 
@YouTube"
Justin Silverman,"Rise of the Rōnin is gonna be beautiful 

22.03.24 can't come soon enough,  watch the full trailer here: https://youtu.be/JydfazusHfI?si=0Tumifop7-_Hc1Rl…

#RiseOfTheRonin #StateofPlay #PS5 
@koeitecmoeurope
 @TeamNINJAStudio
 @PlayStation"
Lady Emily,"Hero's and the City
#2023DailyBugle
#SpiderMan2PS5
#vpgamingshots
#PlayStation #virtualphotography #photomode #TheCapturedCollective #LandofVP #WorldofVP #gamergram #ThePhotoMode #ArtisticofSociety #VPRT #VGPUnite #VPGraph #VPGAMERS #SVP

#cgpvp #cgp #captaingamerpro"
Post Up,"@JayDubcity16
 told this was exclusive to #Playstation"
