username,tweet_text_element
λ,In a Playstation party and hear the smoke alarm bleep through my friend's mic.
@Zuby_Tech,In a Playstation party and hear the smoke alarm bleep through my friend's mic.
λ,"This is a Playstation exclusive that was revealed at the last Playstation State Of Play for 2023 lmao     
No wonder the Playstation community are now port begging for Xbox games"
@Zuby_Tech,"This is a Playstation exclusive that was revealed at the last Playstation State Of Play for 2023 lmao     
No wonder the Playstation community are now port begging for Xbox games"
DONPAPAJON,In a Playstation party and hear the smoke alarm bleep through my friend's mic.
TheGamingProphetNYC,"This is a Playstation exclusive that was revealed at the last Playstation State Of Play for 2023 lmao     
No wonder the Playstation community are now port begging for Xbox games"
𝑹𝒆𝒄𝒌,PlayStation niggas watching Xbox players play palworld
DONPAPAJON,"This is a Playstation exclusive that was revealed at the last Playstation State Of Play for 2023 lmao     
No wonder the Playstation community are now port begging for Xbox games"
Filip1n0B3ast,In a Playstation party and hear the smoke alarm bleep through my friend's mic.
Filip1n0B3ast,"This is a Playstation exclusive that was revealed at the last Playstation State Of Play for 2023 lmao     
No wonder the Playstation community are now port begging for Xbox games"
PlayStation,PlayStation niggas watching Xbox players play palworld
Deshawn “Xbox News Anchor” Smith (Parody),PlayStation niggas watching Xbox players play palworld
