username,tweet_text_element
kaiLegend,"The original PlayStation had a pivotal role in video games history! 
(Games list #3)"
Ridge,Again . 3rd party games like fortnight cod madden ..... They sell playstations more than any of their exclusives. More playstation owners bought it for fortnight than anything .
Ryan GoFett24,Mf Lucasfilm can get Xbox and Playstation on A Star Wars game but can't find a team to make a new Battlefront
Nicole M. Mumma,#CrashBandicoot on the original PlayStation 1.
LushPro Productions,"Best PlayStation Game goes to Marvel's Spider-Man 2!

#RectifyAwards
#SpiderMan2PS5"
IconEra,Again . 3rd party games like fortnight cod madden ..... They sell playstations more than any of their exclusives. More playstation owners bought it for fortnight than anything .
"No cóż, no gram",The KING of RACING! 
Ms.MCB_gaming,"I play shooter for almost 10 years  always go for the head  that trophy was definitely my thing  #AlanWake2 

#AlanWake #Horror #Horrorgame #remedyentertainment #remedygames #gameplays #mygameplay #PS5 #playstation #playstation5 #Gamer #gamerlife #game #gamercommunity"
Tra Sobek / HateTra666,The KING of RACING! 
Rectify Gaming,"Best PlayStation Game goes to Marvel's Spider-Man 2!

#RectifyAwards
#SpiderMan2PS5"
Nicole M. Mumma,"I play shooter for almost 10 years  always go for the head  that trophy was definitely my thing  #AlanWake2 

#AlanWake #Horror #Horrorgame #remedyentertainment #remedygames #gameplays #mygameplay #PS5 #playstation #playstation5 #Gamer #gamerlife #game #gamercommunity"
HYPEX,#CrashBandicoot on the original PlayStation 1.
Taquito de Sal,"Best PlayStation Game goes to Marvel's Spider-Man 2!

#RectifyAwards
#SpiderMan2PS5"
Danno,Again . 3rd party games like fortnight cod madden ..... They sell playstations more than any of their exclusives. More playstation owners bought it for fortnight than anything .
Grandpa Demon,#CrashBandicoot on the original PlayStation 1.
Jaydub,Mf Lucasfilm can get Xbox and Playstation on A Star Wars game but can't find a team to make a new Battlefront
PSX Mania,"The original PlayStation had a pivotal role in video games history! 
(Games list #3)"
OVOgaming,#CrashBandicoot on the original PlayStation 1.
The Royce Reports,The KING of RACING! 
Mike “The Ref” Malowany,Mf Lucasfilm can get Xbox and Playstation on A Star Wars game but can't find a team to make a new Battlefront
NintenLew,Again . 3rd party games like fortnight cod madden ..... They sell playstations more than any of their exclusives. More playstation owners bought it for fortnight than anything .
HYPEX,"I play shooter for almost 10 years  always go for the head  that trophy was definitely my thing  #AlanWake2 

#AlanWake #Horror #Horrorgame #remedyentertainment #remedygames #gameplays #mygameplay #PS5 #playstation #playstation5 #Gamer #gamerlife #game #gamercommunity"
Super Citizen Ortiz #Helldivers II,The KING of RACING! 
"No cóż, no gram",Again . 3rd party games like fortnight cod madden ..... They sell playstations more than any of their exclusives. More playstation owners bought it for fortnight than anything .
Marci‘s Gaming World,Again . 3rd party games like fortnight cod madden ..... They sell playstations more than any of their exclusives. More playstation owners bought it for fortnight than anything .
Tra Sobek / HateTra666,Again . 3rd party games like fortnight cod madden ..... They sell playstations more than any of their exclusives. More playstation owners bought it for fortnight than anything .
Crash Bandicoot Land,#CrashBandicoot on the original PlayStation 1.
Ryan GoFett24,"Best PlayStation Game goes to Marvel's Spider-Man 2!

#RectifyAwards
#SpiderMan2PS5"
johnny99,Again . 3rd party games like fortnight cod madden ..... They sell playstations more than any of their exclusives. More playstation owners bought it for fortnight than anything .
Matty,Again . 3rd party games like fortnight cod madden ..... They sell playstations more than any of their exclusives. More playstation owners bought it for fortnight than anything .
Double-O,#CrashBandicoot on the original PlayStation 1.
Ridge,The KING of RACING! 
Crash Bandicoot Land,"I play shooter for almost 10 years  always go for the head  that trophy was definitely my thing  #AlanWake2 

#AlanWake #Horror #Horrorgame #remedyentertainment #remedygames #gameplays #mygameplay #PS5 #playstation #playstation5 #Gamer #gamerlife #game #gamercommunity"
PeterOvo,#CrashBandicoot on the original PlayStation 1.
Saltyyy,#CrashBandicoot on the original PlayStation 1.
The Royce Reports,Again . 3rd party games like fortnight cod madden ..... They sell playstations more than any of their exclusives. More playstation owners bought it for fortnight than anything .
Taquito de Sal,Mf Lucasfilm can get Xbox and Playstation on A Star Wars game but can't find a team to make a new Battlefront
Derek Richardson (Swizznips),"Best PlayStation Game goes to Marvel's Spider-Man 2!

#RectifyAwards
#SpiderMan2PS5"
Mike “The Ref” Malowany,"Best PlayStation Game goes to Marvel's Spider-Man 2!

#RectifyAwards
#SpiderMan2PS5"
CHINEDU NN,"The original PlayStation had a pivotal role in video games history! 
(Games list #3)"
𝙆𝙧𝙖𝙩𝙤𝙨,#CrashBandicoot on the original PlayStation 1.
Jaydub,"Best PlayStation Game goes to Marvel's Spider-Man 2!

#RectifyAwards
#SpiderMan2PS5"
PeterOvo,"I play shooter for almost 10 years  always go for the head  that trophy was definitely my thing  #AlanWake2 

#AlanWake #Horror #Horrorgame #remedyentertainment #remedygames #gameplays #mygameplay #PS5 #playstation #playstation5 #Gamer #gamerlife #game #gamercommunity"
