username,tweet_text_element
Riley Jones,"We never needed proof that the legend himself lives and breathes Sony, but there it is!"
PlayStation,"Web of Shadows might not be as good as Spider-Man on PlayStation, but at least it’s Symbiote invasion involved other superheroes and made it feel more like a shared Marvel Universe"
Endymion,"We never needed proof that the legend himself lives and breathes Sony, but there it is!"
Jordan Payton," EASY ALLIES GAME OF THE YEAR

 NOMINEE: Spider-Man 2

""Spider-Man 2 is a pure joy. Swinging through the streets of New York City is one of the highlights of the year...""
@playstation
 #SpiderMan2PS5"
Enoobplays,"PlayStation 

#TheLastofUs"
Kwingsletsplays,Playstation and their fans:
CollectorVision Games,"I love how you can make this your own 
@PlayStation"
Jack Straw,Join The NEW PlayStation Drive tonight to watch the #FinalFantasyRebirth State of Play on Twitch!
SEGA4EVA," EASY ALLIES GAME OF THE YEAR

 NOMINEE: Spider-Man 2

""Spider-Man 2 is a pure joy. Swinging through the streets of New York City is one of the highlights of the year...""
@playstation
 #SpiderMan2PS5"
Platinum Equinox,"We never needed proof that the legend himself lives and breathes Sony, but there it is!"
CAZZTheeCasual,"I love how you can make this your own 
@PlayStation"
Mr_KNIGHTRIDER,https://twitch.tv/xaxroenn_faexrie… Sleepy cozy stream! Lets continue our #coralisland adventures! #Vtuber #VtuberEN #cozygames #PlayStation #gaming #streaming #twitchstreamer
Dimp (C:CLOSED),https://twitch.tv/xaxroenn_faexrie… Sleepy cozy stream! Lets continue our #coralisland adventures! #Vtuber #VtuberEN #cozygames #PlayStation #gaming #streaming #twitchstreamer
PlayStation Universe,https://twitch.tv/xaxroenn_faexrie… Sleepy cozy stream! Lets continue our #coralisland adventures! #Vtuber #VtuberEN #cozygames #PlayStation #gaming #streaming #twitchstreamer
Carpool Gaming,Join The NEW PlayStation Drive tonight to watch the #FinalFantasyRebirth State of Play on Twitch!
Ada charden enjoyer,Playstation and their fans:
Carpool Gaming,PlayStation 5 new system update rolls out with tons of new features and improvements
° MINNIE ᡣ𐭩 . ° . YUQI’S GF,https://twitch.tv/xaxroenn_faexrie… Sleepy cozy stream! Lets continue our #coralisland adventures! #Vtuber #VtuberEN #cozygames #PlayStation #gaming #streaming #twitchstreamer
Hunter," EASY ALLIES GAME OF THE YEAR

 NOMINEE: Spider-Man 2

""Spider-Man 2 is a pure joy. Swinging through the streets of New York City is one of the highlights of the year...""
@playstation
 #SpiderMan2PS5"
Emmanuel,PlayStation 5 new system update rolls out with tons of new features and improvements
John Macgowan," EASY ALLIES GAME OF THE YEAR

 NOMINEE: Spider-Man 2

""Spider-Man 2 is a pure joy. Swinging through the streets of New York City is one of the highlights of the year...""
@playstation
 #SpiderMan2PS5"
Emmanuel,Join The NEW PlayStation Drive tonight to watch the #FinalFantasyRebirth State of Play on Twitch!
Dimp (C:CLOSED),Playstation and their fans:
PlayStationHaX,PlayStation 5 new system update rolls out with tons of new features and improvements
PlayStationHaX,Join The NEW PlayStation Drive tonight to watch the #FinalFantasyRebirth State of Play on Twitch!
Medic Barr," EASY ALLIES GAME OF THE YEAR

 NOMINEE: Spider-Man 2

""Spider-Man 2 is a pure joy. Swinging through the streets of New York City is one of the highlights of the year...""
@playstation
 #SpiderMan2PS5"
2PlayerSlayer,"I love how you can make this your own 
@PlayStation"
° MINNIE ᡣ𐭩 . ° . YUQI’S GF,Playstation and their fans:
Mr_KNIGHTRIDER,Playstation and their fans:
PlayStation Universe,Playstation and their fans:
The Game Awards,"I love how you can make this your own 
@PlayStation"
Droid,Playstation and their fans:
Josh7R,"I love how you can make this your own 
@PlayStation"
Altair,Join The NEW PlayStation Drive tonight to watch the #FinalFantasyRebirth State of Play on Twitch!
G.O.A.T. GAMING,Join The NEW PlayStation Drive tonight to watch the #FinalFantasyRebirth State of Play on Twitch!
PapaVaz,Join The NEW PlayStation Drive tonight to watch the #FinalFantasyRebirth State of Play on Twitch!
King Wolf,"We never needed proof that the legend himself lives and breathes Sony, but there it is!"
evan,Join The NEW PlayStation Drive tonight to watch the #FinalFantasyRebirth State of Play on Twitch!
Xaxroenn,https://twitch.tv/xaxroenn_faexrie… Sleepy cozy stream! Lets continue our #coralisland adventures! #Vtuber #VtuberEN #cozygames #PlayStation #gaming #streaming #twitchstreamer
Final Weapon,"We never needed proof that the legend himself lives and breathes Sony, but there it is!"
RiMi,"I love how you can make this your own 
@PlayStation"
kjngamer,"We never needed proof that the legend himself lives and breathes Sony, but there it is!"
Vee,"We never needed proof that the legend himself lives and breathes Sony, but there it is!"
AndyKurosaki,"I love how you can make this your own 
@PlayStation"
Chris Arnade," EASY ALLIES GAME OF THE YEAR

 NOMINEE: Spider-Man 2

""Spider-Man 2 is a pure joy. Swinging through the streets of New York City is one of the highlights of the year...""
@playstation
 #SpiderMan2PS5"
Console Creatures,"We never needed proof that the legend himself lives and breathes Sony, but there it is!"
