username,tweet_text_element
Hoe Gossh Mon,"Me, in my office asking myself... ""What the hell am I doing here?""
#AlanWake2

#AlanWake #remedyentertainment #remedygames #PS5 #playstation #playstation5 #Gamer #GamerGirl #game #gamercommunity #gamenerd #VirtualPhotography"
Hardware Canucks,"PlayStation wants Palworld on PS5, head of indies Shuhei Yoshida suggests  

See more: https://eurogamer.net/playstation-eyeing-up-palworld-head-of-indies-shuhei-yoshida-suggests…"
Hanzo,My FAV Sony PlayStation console to date… still connected and I still play it from time to time… #PS3 #BestPlayStation #Beyond
adam,"Gundam: Battle Assault 2 released for the Sony Playstation on July 17, 2002???"
MewJAM,"I've just been DM'd to make a custom #Biohazard Code Veronica frame using the Dreamcast game. Lucky me, I have a limited edition copy to hand 

#framedgame #ResidentEvil #residentevilcodeveronica #gamer #dreamcast #capcom #PlayStation"
Ms.MCB_gaming,"Me, in my office asking myself... ""What the hell am I doing here?""
#AlanWake2

#AlanWake #remedyentertainment #remedygames #PS5 #playstation #playstation5 #Gamer #GamerGirl #game #gamercommunity #gamenerd #VirtualPhotography"
SenjutsuSage,"PlayStation wants Palworld on PS5, head of indies Shuhei Yoshida suggests  

See more: https://eurogamer.net/playstation-eyeing-up-palworld-head-of-indies-shuhei-yoshida-suggests…"
Hunter,"PlayStation wants Palworld on PS5, head of indies Shuhei Yoshida suggests  

See more: https://eurogamer.net/playstation-eyeing-up-palworld-head-of-indies-shuhei-yoshida-suggests…"
Mohammed Afify.,"I've just been DM'd to make a custom #Biohazard Code Veronica frame using the Dreamcast game. Lucky me, I have a limited edition copy to hand 

#framedgame #ResidentEvil #residentevilcodeveronica #gamer #dreamcast #capcom #PlayStation"
Cyber Ape Yacht Club,"I've just been DM'd to make a custom #Biohazard Code Veronica frame using the Dreamcast game. Lucky me, I have a limited edition copy to hand 

#framedgame #ResidentEvil #residentevilcodeveronica #gamer #dreamcast #capcom #PlayStation"
🆁🅴🆃🆁,"PlayStation wants Palworld on PS5, head of indies Shuhei Yoshida suggests  

See more: https://eurogamer.net/playstation-eyeing-up-palworld-head-of-indies-shuhei-yoshida-suggests…"
Ali: Mak’G,"It's Tuesday Night #twitch I'm live on #Fortnite

Feel free to jump in, and give a watch, say hello, chat, chill, follow etc it's all appreciated

#twitchstream #gamer #playstation

http://Twitch.tv/mattheato4"
jiggy krueger,"Me, in my office asking myself... ""What the hell am I doing here?""
#AlanWake2

#AlanWake #remedyentertainment #remedygames #PS5 #playstation #playstation5 #Gamer #GamerGirl #game #gamercommunity #gamenerd #VirtualPhotography"
Cyber Ape Yacht Club,"Me, in my office asking myself... ""What the hell am I doing here?""
#AlanWake2

#AlanWake #remedyentertainment #remedygames #PS5 #playstation #playstation5 #Gamer #GamerGirl #game #gamercommunity #gamenerd #VirtualPhotography"
Otaking,"I am Captain Boswick!
Voiced by David Raymond Taylor.
#indiedev #PlayStation #Xbox #PCGamer #soulslike #UE4 #indiegame #IndieGameDev #PS5"
