username,tweet_text_element
Ajc,If Every Yellow t-shirt guy is CSK fan then I am very thankful of RCB fans for delivering my food at time  #Zomato  .
Aravind Bala (Modi Ka Parivar),"Lemon tea Item Total : 125
Grand Total 273.79 
And rider ko tip bhi de do 
@zomato"
Ajay,"Lemon tea Item Total : 125
Grand Total 273.79 
And rider ko tip bhi de do 
@zomato"
A,"Lemon tea Item Total : 125
Grand Total 273.79 
And rider ko tip bhi de do 
@zomato"
Divya Kandwal,"I usually hate promotional emails but 
@zomato
’s are delightful "
Mr Gupta || MidCap Investor,"Lemon tea Item Total : 125
Grand Total 273.79 
And rider ko tip bhi de do 
@zomato"
par,"Lemon tea Item Total : 125
Grand Total 273.79 
And rider ko tip bhi de do 
@zomato"
Divya Kandwal,"Lemon tea Item Total : 125
Grand Total 273.79 
And rider ko tip bhi de do 
@zomato"
Dhairya,"Lemon tea Item Total : 125
Grand Total 273.79 
And rider ko tip bhi de do 
@zomato"
Ranjeet Singh,"Lemon tea Item Total : 125
Grand Total 273.79 
And rider ko tip bhi de do 
@zomato"
Boi_Psychotic,"Lemon tea Item Total : 125
Grand Total 273.79 
And rider ko tip bhi de do 
@zomato"
Ajay,"I usually hate promotional emails but 
@zomato
’s are delightful "
MAHIYANK™,If Every Yellow t-shirt guy is CSK fan then I am very thankful of RCB fans for delivering my food at time  #Zomato  .
Taruni Bhardwaj,If Every Yellow t-shirt guy is CSK fan then I am very thankful of RCB fans for delivering my food at time  #Zomato  .
khushi,If Every Yellow t-shirt guy is CSK fan then I am very thankful of RCB fans for delivering my food at time  #Zomato  .
A,"I usually hate promotional emails but 
@zomato
’s are delightful "
