username,tweet_text_element
MrsMohini,"Trying Zomato Legends for the first time today.
Crazy how you can order food from a whole different state, thousands of kilometers away "
Arnesh Pal,"Food Delivery is no longer cheap in India 

Consuming at home is almost 50% more expensive. 

India is paying for convenience and Zomato is having a great time:)"
khushi,Zomato has announced the implementation of a new dress code for female delivery personnel.
Divya Gandotra Tandon,Zomato has announced the implementation of a new dress code for female delivery personnel.
sid,"Trying Zomato Legends for the first time today.
Crazy how you can order food from a whole different state, thousands of kilometers away "
unnati,Zomato has announced the implementation of a new dress code for female delivery personnel.
Pradeep,"Food Delivery is no longer cheap in India 

Consuming at home is almost 50% more expensive. 

India is paying for convenience and Zomato is having a great time:)"
MrsMohini,"Food Delivery is no longer cheap in India 

Consuming at home is almost 50% more expensive. 

India is paying for convenience and Zomato is having a great time:)"
Trading With Logic,"Trying Zomato Legends for the first time today.
Crazy how you can order food from a whole different state, thousands of kilometers away "
Indian Tech & Infra,Zomato has announced the implementation of a new dress code for female delivery personnel.
Trading With Logic,"Food Delivery is no longer cheap in India 

Consuming at home is almost 50% more expensive. 

India is paying for convenience and Zomato is having a great time:)"
Pradeep,"Trying Zomato Legends for the first time today.
Crazy how you can order food from a whole different state, thousands of kilometers away "
Arnesh Pal,"Trying Zomato Legends for the first time today.
Crazy how you can order food from a whole different state, thousands of kilometers away "
