username,tweet_text_element
Saad Bhai  𝕏,"4 
iPhone
MacBook 
Apple Watch 
AirPods"
Genopanic - Wishlist on Steam!,"Apple iPhone + Siri + 
@rabbit_hmi
 r1

Hey Siri, what am I looking at?"
Ana Simion,"4 
iPhone
MacBook 
Apple Watch 
AirPods"
MiMZ,"4 
iPhone
MacBook 
Apple Watch 
AirPods"
Don Pato Oro,"Apple Glasgow. 

Shot on iPhone 15 Pro Max. 
24mm lens, f 1.78

#shotoniphone #Glasgow #blackandwhite #blackandwhitephotography #photography #streetphotography #photographylover #iPhone15ProMax #Apple #bnwphotography #photographer #photo #streetphoto #city #iPhonephotography"
Entro,"4 
iPhone
MacBook 
Apple Watch 
AirPods"
Rakesh,"Apple iPhone + Siri + 
@rabbit_hmi
 r1

Hey Siri, what am I looking at?"
Saad Bhai  𝕏,"Apple Glasgow. 

Shot on iPhone 15 Pro Max. 
24mm lens, f 1.78

#shotoniphone #Glasgow #blackandwhite #blackandwhitephotography #photography #streetphotography #photographylover #iPhone15ProMax #Apple #bnwphotography #photographer #photo #streetphoto #city #iPhonephotography"
Ana Simion,"Apple Glasgow. 

Shot on iPhone 15 Pro Max. 
24mm lens, f 1.78

#shotoniphone #Glasgow #blackandwhite #blackandwhitephotography #photography #streetphotography #photographylover #iPhone15ProMax #Apple #bnwphotography #photographer #photo #streetphoto #city #iPhonephotography"
Don Pato Oro,"4 
iPhone
MacBook 
Apple Watch 
AirPods"
Jia,"Apple iPhone + Siri + 
@rabbit_hmi
 r1

Hey Siri, what am I looking at?"
Entro,"Apple Glasgow. 

Shot on iPhone 15 Pro Max. 
24mm lens, f 1.78

#shotoniphone #Glasgow #blackandwhite #blackandwhitephotography #photography #streetphotography #photographylover #iPhone15ProMax #Apple #bnwphotography #photographer #photo #streetphoto #city #iPhonephotography"
