username,tweet_text_element
Ashish Raj,"#Zomato 

Bouncing from trendline support and #Breakout of consolidation zone

Breakout of inside candle on daily chart

From 116 to 129

Ready to move towards 150-175"
CA Arvind Mangal,"Zomato  Towards 150 

Irrespective of all Noise my high conviction stock since IPO 

Dis: Invested 

#zomato #StockMarketindia"
saru,"@zomatocare
 @zomato
 

I am writing to express my disappointment with the recent order I placed, from your establishment. Unfortunately, the pizza I received was in a less-than-satisfactory condition, and I feel compelled to bring this matter to your attention."
NDTV,"#Zomato 

Bouncing from trendline support and #Breakout of consolidation zone

Breakout of inside candle on daily chart

From 116 to 129

Ready to move towards 150-175"
𝙎𝙖𝙩𝙞𝙨𝙝 𝙎𝙝𝙖𝙧𝙢𝙖,Don't understand why women need obgyn doctors when swiggy zomato boys can deliver as well
Brown Sahiba,"#Zomato 

Bouncing from trendline support and #Breakout of consolidation zone

Breakout of inside candle on daily chart

From 116 to 129

Ready to move towards 150-175"
DippamDappam,"Zomato  Towards 150 

Irrespective of all Noise my high conviction stock since IPO 

Dis: Invested 

#zomato #StockMarketindia"
Radhika Bajaj,Don't understand why women need obgyn doctors when swiggy zomato boys can deliver as well
Rohit Kumar,Don't understand why women need obgyn doctors when swiggy zomato boys can deliver as well
Vaibhav Bhimjiyani,"Zomato  Towards 150 

Irrespective of all Noise my high conviction stock since IPO 

Dis: Invested 

#zomato #StockMarketindia"
Sadhu Maharaj,"Zomato  Towards 150 

Irrespective of all Noise my high conviction stock since IPO 

Dis: Invested 

#zomato #StockMarketindia"
Nishkama_Karma (ಮೋದಿಯವರ ಕುಟುಂಬ),"PIC 1  - Zomato price
PIC 2 - Actual hotel prices

When I inquired about this in the hotel, they said that they will not get any share in these higher prices quoted by Zomato and also the hotel needs to pay 23% of the order to Zomato.

They are dacoits."
Sachin Tiwari,"Zomato  Towards 150 

Irrespective of all Noise my high conviction stock since IPO 

Dis: Invested 

#zomato #StockMarketindia"
Karnika Rai,"Zomato  Towards 150 

Irrespective of all Noise my high conviction stock since IPO 

Dis: Invested 

#zomato #StockMarketindia"
taruna Garg,Don't understand why women need obgyn doctors when swiggy zomato boys can deliver as well
