username,tweet_text_element
Raymond,Taylor Swift going down to collect her order from delivery partner
राज़ गोरखपुरी (inactive),"First time ordered some stuff from blinkit (#ZOMATO)

Price was literally the same & things got delivered in just 7 mins. Not a regular user so can't really give a review of the company.

But I hope Indian builders continue to build such ambitious products. 
@albinder
 @deepigoyal"
zomato,Taylor Swift going down to collect her order from delivery partner
Save Invest Repeat,"First time ordered some stuff from blinkit (#ZOMATO)

Price was literally the same & things got delivered in just 7 mins. Not a regular user so can't really give a review of the company.

But I hope Indian builders continue to build such ambitious products. 
@albinder
 @deepigoyal"
Bharat Sahni,"First time ordered some stuff from blinkit (#ZOMATO)

Price was literally the same & things got delivered in just 7 mins. Not a regular user so can't really give a review of the company.

But I hope Indian builders continue to build such ambitious products. 
@albinder
 @deepigoyal"
NK,Taylor Swift going down to collect her order from delivery partner
राज़ गोरखपुरी (inactive),Rahul Gandhi is now a Zomato delivery partner? #BharatJodoNyayYatra
Bharat Sahni,Rahul Gandhi is now a Zomato delivery partner? #BharatJodoNyayYatra
Real life ted Mosby (without good ending),"First time ordered some stuff from blinkit (#ZOMATO)

Price was literally the same & things got delivered in just 7 mins. Not a regular user so can't really give a review of the company.

But I hope Indian builders continue to build such ambitious products. 
@albinder
 @deepigoyal"
Vinod_Investor,"First time ordered some stuff from blinkit (#ZOMATO)

Price was literally the same & things got delivered in just 7 mins. Not a regular user so can't really give a review of the company.

But I hope Indian builders continue to build such ambitious products. 
@albinder
 @deepigoyal"
ThaIavenger,Rahul Gandhi is now a Zomato delivery partner? #BharatJodoNyayYatra
Safir,"First time ordered some stuff from blinkit (#ZOMATO)

Price was literally the same & things got delivered in just 7 mins. Not a regular user so can't really give a review of the company.

But I hope Indian builders continue to build such ambitious products. 
@albinder
 @deepigoyal"
Save Invest Repeat,Rahul Gandhi is now a Zomato delivery partner? #BharatJodoNyayYatra
Real life ted Mosby (without good ending),Rahul Gandhi is now a Zomato delivery partner? #BharatJodoNyayYatra
Vinod_Investor,Rahul Gandhi is now a Zomato delivery partner? #BharatJodoNyayYatra
Safir,Rahul Gandhi is now a Zomato delivery partner? #BharatJodoNyayYatra
