username,tweet_text_element
Vkvipin,"Rate difference on 
@zomato
 when consumed at the site versus delivery"
Dinakaran aka Master Of None,"Rate difference on 
@zomato
 when consumed at the site versus delivery"
sarthak ⸆⸉,"Stocks with upside potential of up to 34% 

 IndiaMART InterMESH
Target: Rs 3,400
Upside: 34%
Recommended by: Jefferies

 Zomato
Target: Rs 200
Upside: 26%
Recomm"
GoProtoz UI/UX Design Studio,"Rate difference on 
@zomato
 when consumed at the site versus delivery"
Vkvipin,"Hello 
@zomato
 @zomatocare
,

I recently ordered two combos of 1+1 pastries. However, I only received one combo. Could you please investigate and clarify why the second combo was not delivered? Did anyone eat it?"
IndianByHeart,"Hello 
@zomato
 @zomatocare
,

I recently ordered two combos of 1+1 pastries. However, I only received one combo. Could you please investigate and clarify why the second combo was not delivered? Did anyone eat it?"
GoProtoz UI/UX Design Studio,"Hello 
@zomato
 @zomatocare
,

I recently ordered two combos of 1+1 pastries. However, I only received one combo. Could you please investigate and clarify why the second combo was not delivered? Did anyone eat it?"
Rajveer_Fitnees_Series,"Hello 
@zomato
 @zomatocare
,

I recently ordered two combos of 1+1 pastries. However, I only received one combo. Could you please investigate and clarify why the second combo was not delivered? Did anyone eat it?"
Alok Jain,"Stocks with upside potential of up to 34% 

 IndiaMART InterMESH
Target: Rs 3,400
Upside: 34%
Recommended by: Jefferies

 Zomato
Target: Rs 200
Upside: 26%
Recomm"
Stocktwits India,"Stocks with upside potential of up to 34% 

 IndiaMART InterMESH
Target: Rs 3,400
Upside: 34%
Recommended by: Jefferies

 Zomato
Target: Rs 200
Upside: 26%
Recomm"
IndianByHeart,"Rate difference on 
@zomato
 when consumed at the site versus delivery"
Dr Tejaa,"Hello 
@zomato
 @zomatocare
,

I recently ordered two combos of 1+1 pastries. However, I only received one combo. Could you please investigate and clarify why the second combo was not delivered? Did anyone eat it?"
Dinakaran aka Master Of None,"Hello 
@zomato
 @zomatocare
,

I recently ordered two combos of 1+1 pastries. However, I only received one combo. Could you please investigate and clarify why the second combo was not delivered? Did anyone eat it?"
NK,"Stocks with upside potential of up to 34% 

 IndiaMART InterMESH
Target: Rs 3,400
Upside: 34%
Recommended by: Jefferies

 Zomato
Target: Rs 200
Upside: 26%
Recomm"
