username,tweet_text_element
DealBee Deals,"Free Rs.150 Amazon Prime Voucher For Zomato Gold Users 

Open Zomato app

Enter Carniival scroll down
You Will Get Prime Voucher"
Vivek Panchal,"Kuch Meetha Ho Jaye 

Any One? 

Thank You 
@zomato
 for making it up for yesterday!"
Vivek Panchal,"Free Rs.150 Amazon Prime Voucher For Zomato Gold Users 

Open Zomato app

Enter Carniival scroll down
You Will Get Prime Voucher"
Mangalam Maloo,Filing a mental harassment case against Zomato 
Deals Only,Filing a mental harassment case against Zomato 
Ayush,Filing a mental harassment case against Zomato 
Deals Only,"Kuch Meetha Ho Jaye 

Any One? 

Thank You 
@zomato
 for making it up for yesterday!"
Leo,"Kuch Meetha Ho Jaye 

Any One? 

Thank You 
@zomato
 for making it up for yesterday!"
Deals Only,"Free Rs.150 Amazon Prime Voucher For Zomato Gold Users 

Open Zomato app

Enter Carniival scroll down
You Will Get Prime Voucher"
Gaurav (Modi Ka Parivar),"Kuch Meetha Ho Jaye 

Any One? 

Thank You 
@zomato
 for making it up for yesterday!"
DealBee Deals,"Kuch Meetha Ho Jaye 

Any One? 

Thank You 
@zomato
 for making it up for yesterday!"
